Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	446.51022	387.31644	1334.007	100.49937	525.13336	444.9515	1440.0	52.0	5672.9937	16676.88	459469.66	-0.12447788	10000	-9.313226e-09	310053380.0	-0.101228915	-309908600.0	1.3506508	545.1845	0.80930007	75.0	12.801008939743042
1	1766.5492	468.4942	2473.8262	1053.014	1000.125	300.80826	1440.0	549.0	30622.818	762806.1	34403348.0	0.4673246	20000	9.313226e-10	582808800000.0	0.0019131755	-582808800000.0	1.6548309	10.562563	0.069199994	14.0	23.5205135345459
2	713.77246	689.34985	2271.2986	156.91927	566.7857	503.6829	1440.0	69.0	1.7266123	1.983049	41.300644	0.1055523	30000	2.9802322e-08	622.4961	0.0995421	-82.08208	1.7650366	21.936852	0.1971	1.0	33.92099952697754
3	457.7316	349.61472	1645.155	48.00005	370.37036	339.6689	1215.0	19.0	3.1020584	2.2694356	44.382355	0.1070583	40000	-1.4901161e-08	543.5019	0.08019251	-166.48871	1.6911619	160.97757	0.1827	3.0	44.495110511779785
4	826.0725	546.25525	1898.884	0.00031769992	507.75	296.0932	1013.0	52.0	10.061787	6.1025267	127.1059	0.6992782	50000	1.4901161e-08	608.3352	0.055350598	-267.17996	1.1122214	25.077621	0.113800004	2.0	55.34149885177612
5	556.0179	313.47812	1293.9117	56.985455	546.73334	359.77094	1440.0	19.0	17.877966	17.035627	232.6284	5.5736694	60000	3.7252903e-09	299.2503	-0.015266552	-117.49341	0.80702937	0.09349713	0.5801	40.0	66.69302988052368
6	1145.0938	976.0568	2873.2852	7.49155e-05	726.63635	537.37024	1440.0	67.0	17.430765	9.510412	100.31172	5.3206306	70000	4.4703484e-08	499.8699	0.034863442	-118.532646	0.37156337	0.43702	0.1121	4.0	77.14395308494568
7	754.84814	644.2813	2359.1577	53.253304	526.3158	441.33115	1440.0	46.0	17.471926	6.6216516	77.62099	8.63551	80000	-1.4901161e-08	207.02371	0.018163595	-79.15162	0.3512517	9.435236	0.0808	3.0	87.72845792770386
8	976.6894	593.07117	2653.4336	329.09933	639.3077	324.91995	1440.0	206.0	26.964169	14.972937	195.30809	10.59877	90000	0.0	277.5874	-0.006953325	-77.97015	0.1375004	0.09171147	0.00059999997	15.0	98.68869853019714
9	1362.5162	957.22406	2799.198	316.5778	908.1111	419.87442	1440.0	250.0	24.119335	7.404091	51.83228	14.057023	100000	-2.9802322e-08	153.78186	-0.00032422692	-69.27373	0.015222909	-0.0016024208	1e-04	79.0	110.92776226997375
10	798.1827	702.768	2446.908	103.972534	516.13336	471.26865	1440.0	80.0	34.17626	30.827461	427.04102	16.954288	110000	1.8626451e-09	1107.1508	-9.384006e-06	-939.6468	0.0013912752	-4.133711e-05	0.0	79.0	123.40649390220642
11	634.73	614.69574	1766.4036	2.4217683e-17	500.0	478.18542	1440.0	18.0	20.168507	4.7926874	51.66751	16.753992	120000	-7.450581e-09	95.48453	-3.2100827e-05	-24.91455	0.0033846204	-0.0001671483	0.0	79.0	135.72652459144592
12	585.01733	414.12488	1572.5676	1.948844e-05	369.38095	209.22043	918.0	37.0	25.263647	5.24719	66.04211	19.85445	130000	-2.9802322e-08	169.07156	4.4703484e-08	-20.027287	0.00084567035	-3.7640573e-06	0.0	79.0	147.93229341506958
13	817.68243	518.20044	2187.6548	305.501	491.17648	330.1517	1440.0	114.0	28.601469	5.857261	35.296314	22.216757	140000	0.0	118.67516	-4.5076013e-07	-12.144878	0.0003797194	-3.025341e-06	0.0	79.0	160.21560096740723
14	973.8529	764.0166	2990.9905	150.58841	581.2308	410.57187	1440.0	58.0	32.528343	6.3046985	38.612965	24.306961	150000	1.4901161e-08	168.93452	-8.195639e-08	-3.06493	0.00013419101	-5.84507e-07	0.0	79.0	172.4953212738037
15	926.1017	745.0364	2947.5322	181.75221	526.3158	382.41696	1440.0	96.0	34.052105	6.1935096	39.78594	25.348366	160000	1.4901161e-08	155.61517	-1.4901161e-08	-0.9966583	8.1966806e-05	-9.307861e-08	0.0	79.0	184.77252435684204
16	577.1062	562.4426	1980.6842	5.8660095e-07	373.14285	398.5909	1440.0	19.0	31.530231	5.9899826	39.96099	13.069464	170000	-2.9802322e-08	133.9704	-4.4703484e-08	-9.790451	0.00010389279	-3.7231445e-07	0.0	79.0	197.09814167022705
17	924.62115	713.657	2595.7861	24.001501	577.0	412.21152	1440.0	125.0	29.472744	4.8911247	36.61259	11.856677	180000	0.0	155.34549	-1.4901161e-08	-1.7697144	0.000110738096	-7.753373e-08	0.0	79.0	209.34818124771118
18	876.7076	508.69034	1928.7515	289.33167	539.2	359.4387	1249.0	103.0	30.221287	5.4982867	37.664146	10.730795	190000	0.0	100.69593	0.0	-2.8470383	0.00010566899	-1.3236999e-07	0.0	79.0	221.55986332893372
19	816.0254	575.9067	2575.836	4.8018692e-30	454.54544	307.08612	1209.0	19.0	32.93088	5.7399397	38.916393	15.21141	200000	0.0	131.48358	-7.450581e-09	-3.4957924	5.945225e-05	-1.3313294e-07	0.0	79.0	233.88060998916626
20	714.8811	425.41653	1761.3002	124.83768	438.27777	244.56578	824.0	70.0	34.136124	5.5017347	40.345654	16.747578	210000	0.0	153.43732	0.0	-2.9928875	3.696009e-05	-5.455017e-08	0.0	79.0	246.19715094566345
21	812.9293	544.10236	2574.2034	300.49673	459.16666	291.99512	1193.0	112.0	33.17161	5.0082293	39.1942	13.630831	220000	0.0	159.6868	0.0	-1.2883148	3.820685e-05	1.1157989e-08	0.0	79.0	258.4751489162445
22	996.2696	623.60706	2477.065	305.7524	623.4286	386.31735	1440.0	156.0	32.6547	5.085218	39.084927	22.30127	230000	1.4901161e-08	84.8092	-2.6077032e-08	-3.1380882	5.3071126e-05	1.253128e-07	0.0	79.0	270.8997116088867
23	1023.62317	767.9235	2224.9243	0.0007608588	666.6667	511.02258	1440.0	20.0	32.418262	5.5870676	41.36002	19.15472	240000	1.4901161e-08	158.66531	1.4901161e-08	-7.0342693	5.3009433e-05	-2.5939942e-08	0.0	79.0	283.30923342704773
24	648.0128	562.00476	2183.9814	104.66725	401.66666	351.0332	1387.0	85.0	31.536688	5.1396365	37.905777	25.542707	250000	1.4901161e-08	117.85455	-1.4901161e-08	-1.5579681	6.900141e-05	-5.950928e-08	0.0	79.0	295.80642652511597
25	876.4715	751.6034	2721.8018	1.2027894e-19	474.3	391.05255	1440.0	19.0	34.569298	5.010852	39.16892	26.058836	260000	0.0	163.47429	0.0	-2.4242058	3.280666e-05	-3.6525726e-08	0.0	79.0	308.2842321395874
26	1347.9993	804.99506	2440.7449	6.747939e-27	711.5	466.76358	1440.0	19.0	37.120876	4.346784	40.529724	27.1	270000	2.9802322e-08	201.08334	-1.4901161e-08	-2.6584663	1.2381298e-05	-1.115799e-08	0.0	79.0	320.6553382873535
27	1092.6692	1088.8322	3525.5923	0.00028497443	588.2353	438.10547	1440.0	52.0	37.413433	4.826613	42.083836	24.825026	280000	0.0	255.5599	0.0	-3.132988	9.626672e-06	-5.0544737e-09	0.0	79.0	333.1083793640137
28	1103.9015	749.16797	2684.5676	2.9789342e-07	628.5	440.15103	1440.0	51.0	34.147373	4.855417	41.11943	24.497723	290000	0.0	58.567955	-7.450581e-09	-2.898819	2.384419e-05	-5.083084e-08	0.0	79.0	345.62311029434204
29	1054.5912	930.5436	3348.5076	1.3712848e-05	596.73334	491.75433	1440.0	16.0	33.770157	4.723583	38.944096	6.727322	300000	-2.9802322e-08	214.47702	0.0	-4.470001	1.2525669e-05	-5.2452087e-09	0.0	79.0	358.15146350860596
30	839.37054	951.5904	3297.4407	71.211235	439.70587	448.7159	1440.0	90.0	37.052467	3.3881736	40.173645	24.82595	310000	2.9802322e-08	338.72327	0.0	-4.707863	1.6734699e-06	-3.8146972e-10	0.0	79.0	370.48105573654175
31	666.9879	416.7296	1395.1788	1.4536334e-14	370.37036	245.92503	836.0	19.0	36.973907	4.108377	42.14914	29.48195	320000	2.9802322e-08	301.22565	0.0	-11.921017	3.7658938e-06	-6.6757205e-10	0.0	79.0	382.8700852394104
32	770.2849	811.24255	2674.299	3.0061755e-09	415.17648	342.24075	1078.0	50.0	34.90696	5.284547	39.93497	11.060389	330000	0.0	216.54875	0.0	-2.6216621	4.757397e-06	-2.8610228e-10	0.0	79.0	395.49943470954895
33	1004.1937	737.0894	2295.642	2.544916e-08	545.6667	407.89734	1216.0	48.0	36.387524	4.003323	41.045277	15.319517	340000	0.0	220.33455	0.0	-3.1881676	4.6575306e-06	-1.9073486e-10	0.0	79.0	408.2947518825531
34	1062.9486	893.9957	2632.77	3.381993e-08	569.8461	486.6229	1440.0	36.0	35.87788	3.1384895	39.106194	24.273638	350000	5.9604645e-08	171.4868	0.0	-5.9912415	4.1341127e-06	0.0	0.0	79.0	421.0143828392029
35	1060.3638	922.6992	3194.016	5.123994e-05	588.2353	470.60742	1440.0	31.0	36.990894	4.007229	42.032276	18.359632	360000	0.0	204.32042	0.0	-4.3727074	3.3180886e-06	3.8146972e-10	0.0	79.0	433.8756322860718
36	727.7158	822.15	3694.9265	23.793425	409.8	410.21854	1440.0	19.0	35.571445	2.976372	39.650436	30.133549	370000	0.0	301.4878	0.0	-0.84166336	3.5758649e-06	0.0	0.0	79.0	446.527973651886
37	1185.6024	851.6145	3490.1646	384.8211	619.0909	416.0237	1440.0	180.0	35.69935	3.2015762	39.754116	28.741882	380000	1.4901161e-08	155.2913	0.0	-3.3245316	5.8116675e-06	2.0980835e-09	0.0	79.0	458.94532227516174
38	1347.6932	1012.31036	3585.6553	193.43541	755.8333	477.4718	1440.0	82.0	36.36718	3.6420329	42.235676	29.748093	390000	0.0	216.3744	0.0	-2.700962	6.881964e-06	4.577637e-09	0.0	79.0	471.3238728046417
39	814.5304	660.7379	3007.7202	166.94409	434.78262	324.38263	1440.0	83.0	35.9938	3.916094	41.331474	28.113504	400000	0.0	183.52344	0.0	-1.9738312	7.787348e-06	4.673004e-09	0.0	79.0	483.759286403656
40	652.70087	351.3318	1477.939	91.35233	367.1111	213.20436	979.0	128.0	35.52487	4.2508974	53.89021	28.187006	410000	2.9802322e-08	153.62236	0.0	-14.632307	8.959358e-06	-5.5313114e-09	0.0	79.0	496.6189811229706
41	850.0684	490.10776	2135.4956	48.000053	523.8461	278.7088	1194.0	19.0	33.439186	4.3223176	40.170467	12.862523	420000	-1.4901161e-08	110.37335	0.0	-6.3025093	1.5524445e-05	-3.8146972e-10	0.0	79.0	509.25353741645813
42	803.0185	626.58826	2266.1755	1.2436383e-19	430.14285	349.0552	1440.0	19.0	32.973316	3.922465	36.893223	12.727934	430000	0.0	206.70518	-1.4901161e-08	-10.952019	1.2509937e-05	1.5544892e-08	0.0	79.0	522.1167175769806
43	754.16974	771.5043	2919.5923	1.2403146e-07	434.78262	410.26077	1440.0	19.0	34.529324	4.9895287	41.764286	2.8829896	440000	0.0	91.10562	0.0	-2.8614254	1.0538444e-05	-1.0013581e-08	0.0	79.0	534.7376849651337
44	959.67554	842.78955	2672.5896	2.4494123e-21	489.6	523.7066	1440.0	13.0	34.832558	5.431499	40.303146	-4.5398097	450000	2.9802322e-08	221.35803	0.0	-11.330608	5.2070654e-06	1.335144e-09	0.0	79.0	547.5853414535522
45	867.42566	351.52332	1534.4973	243.65395	454.0	221.36726	893.0	85.0	37.102108	4.768933	42.623005	28.371439	460000	-2.9802322e-08	135.36261	0.0	-4.3819847	6.862835e-06	8.773803e-09	0.0	79.0	560.3483941555023
46	865.4424	811.5453	3002.491	5.573901e-05	498.33334	411.13202	1367.0	124.0	35.727936	5.1435075	42.43311	26.726204	470000	0.0	188.43683	0.0	-3.0437202	1.2703744e-05	2.4795532e-09	0.0	79.0	572.7654047012329
47	855.17523	607.9994	1973.0806	60.066692	588.2353	441.51886	1440.0	32.0	31.396	4.5980945	40.987774	25.468983	480000	-1.4901161e-08	76.73723	7.450581e-09	-10.927885	3.3854863e-05	7.05719e-09	0.0	79.0	585.0112535953522
48	954.9884	719.0042	2362.4841	140.83112	484.33334	398.39087	1440.0	114.0	31.567759	5.110152	36.87864	-1.7808571	490000	-2.9802322e-08	129.30954	-1.0058284e-07	-22.037962	3.2381107e-05	3.1080248e-07	0.0	79.0	597.3473389148712
49	566.6519	435.9878	1870.8684	137.14536	405.6842	326.01486	1440.0	118.0	30.538387	4.8188286	42.20251	24.654196	500000	2.7939677e-08	59.73433	-3.4924597e-09	-17.820724	4.8579546e-05	-6.942749e-08	0.0	79.0	609.6280739307404
50	998.0529	1086.9578	3421.1284	0.00016856744	551.7143	520.16376	1440.0	52.0	30.992687	5.5450096	38.64713	21.663244	510000	-1.4901161e-08	200.89938	-7.450581e-09	-18.987316	6.192479e-05	1.2712479e-07	0.0	79.0	621.8901810646057
51	779.7525	465.12357	2204.517	156.0	476.1905	277.5978	1284.0	52.0	32.402164	5.395186	41.247135	19.569708	520000	0.0	103.99974	0.0	-1.636364	2.9967105e-05	-2.9945376e-08	0.0	79.0	634.3033740520477
52	1135.2562	418.0066	2047.4519	393.08884	601.2727	205.85304	822.0	244.0	32.352043	5.200896	39.297356	23.296972	530000	-1.4901161e-08	114.90405	-8.940697e-08	-4.4506626	3.3877674e-05	3.930092e-07	0.0	79.0	646.7852470874786
53	923.463	630.4179	2313.6897	116.343025	573.0	442.0819	1440.0	102.0	32.508198	6.1814055	41.88168	22.785944	540000	1.4901161e-08	87.40164	0.0	-1.5600586	4.71591e-05	2.7399062e-07	0.0	79.0	659.0290398597717
