,Name,Configs,Components,Time,Time/Step
0,op,5,3,26.945061922073364,0.0033681327402591706
1,op,5,5,25.339696168899536,0.003167462021112442
2,op,5,10,20.475521087646484,0.0025594401359558105
3,op,5,20,26.17231750488281,0.003271539688110351
4,op,10,3,23.454838037490845,0.0029318547546863557
5,op,25,3,20.23199963569641,0.0025289999544620516
6,op,50,3,23.62132692337036,0.002952665865421295
7,op,100,3,21.21432900428772,0.002651791125535965
