time_upper,rate
10.0,0.0685
20.0,0.0465
30.0,0.0446
40.0,0.0442
50.0,0.0438
60.0,0.0401
70.0,0.0506
80.0,0.0493
90.0,0.0416
100.0,0.0486
110.0,0.0451
120.0,0.0452
130.0,0.0602
140.0,0.053
150.0,0.0533
160.0,0.058
170.0,0.0509
180.0,0.0454
190.0,0.0507
200.0,0.0503
210.0,0.0489
220.0,0.0492
230.0,0.0519
240.0,0.0455
250.0,0.0534
260.0,0.0506
270.0,0.0445
280.0,0.0607
290.0,0.0458
300.0,0.0393
310.0,0.0531
320.0,0.0442
330.0,0.0477
340.0,0.0496
350.0,0.0398
360.0,0.0383
370.0,0.0693
380.0,0.077
390.0,0.0722
400.0,0.0792
410.0,0.0748
420.0,0.0699
430.0,0.091
440.0,0.0842
450.0,0.0555
460.0,0.0617
470.0,0.0617
480.0,0.0483
490.0,0.0682
500.0,0.0642
510.0,0.0542
520.0,0.0584
530.0,0.0565
540.0,0.0535
550.0,0.0705
560.0,0.0578
570.0,0.0548
580.0,0.0542
590.0,0.0562
600.0,0.0481
610.0,0.0954
620.0,0.0558
630.0,0.0475
640.0,0.0557
650.0,0.0516
660.0,0.0507
670.0,0.0575
680.0,0.05
690.0,0.0493
700.0,0.0525
710.0,0.0438
720.0,0.0451
730.0,0.0625
740.0,0.05
750.0,0.0477
760.0,0.0531
770.0,0.0487
780.0,0.0505
790.0,0.069
800.0,0.073
810.0,0.0751
820.0,0.0767
830.0,0.0846
840.0,0.0695
850.0,0.0812
860.0,0.0934
870.0,0.0744
880.0,0.0818
890.0,0.0785
900.0,0.0513
910.0,0.0692
920.0,0.0707
930.0,0.0631
940.0,0.0698
950.0,0.0592
960.0,0.0519
970.0,0.0635
980.0,0.0654
990.0,0.0615
1000.0,0.0595
1010.0,0.0519
1020.0,0.0588
1030.0,0.0552
1040.0,0.061
1050.0,0.0524
1060.0,0.0616
1070.0,0.0525
1080.0,0.0481
1090.0,0.0593
1100.0,0.0525
1110.0,0.0504
1120.0,0.0469
1130.0,0.056
1140.0,0.0685
1150.0,0.0856
1160.0,0.0872
1170.0,0.088
1180.0,0.0727
1190.0,0.0609
1200.0,0.0441
1210.0,0.0531
1220.0,0.0551
1230.0,0.0519
1240.0,0.0533
1250.0,0.0455
1260.0,0.0431
1270.0,0.052
1280.0,0.0441
1290.0,0.0407
1300.0,0.042
1310.0,0.0364
1320.0,0.0371
1330.0,0.0504
1340.0,0.045
1350.0,0.0517
1360.0,0.0542
1370.0,0.0523
1380.0,0.0465
1390.0,0.0525
1400.0,0.0533
1410.0,0.0499
1420.0,0.0492
1430.0,0.0504
1440.0,0.0463
