time_upper,rate
10.0,0.1818
20.0,0.1845
30.0,0.1783
40.0,0.186
50.0,0.1875
60.0,0.1748
70.0,0.1839
80.0,0.1815
90.0,0.1881
100.0,0.1856
110.0,0.1892
120.0,0.1849
130.0,0.2016
140.0,0.2135
150.0,0.2143
160.0,0.2272
170.0,0.2123
180.0,0.1962
190.0,0.2253
200.0,0.2044
210.0,0.2031
220.0,0.2084
230.0,0.2078
240.0,0.2003
250.0,0.2136
260.0,0.2428
270.0,0.2278
280.0,0.2371
290.0,0.228
300.0,0.2074
310.0,0.2218
320.0,0.2077
330.0,0.1982
340.0,0.2121
350.0,0.2103
360.0,0.2093
370.0,0.2237
380.0,0.2094
390.0,0.2113
400.0,0.2114
410.0,0.2137
420.0,0.2077
430.0,0.2146
440.0,0.2138
450.0,0.1914
460.0,0.1784
470.0,0.1771
480.0,0.19
490.0,0.1861
500.0,0.1929
510.0,0.1734
520.0,0.1975
530.0,0.1953
540.0,0.2015
550.0,0.211
560.0,0.2085
570.0,0.2018
580.0,0.2013
590.0,0.2075
600.0,0.2028
610.0,0.2054
620.0,0.208
630.0,0.2178
640.0,0.2103
650.0,0.2188
660.0,0.2157
670.0,0.2176
680.0,0.2147
690.0,0.2137
700.0,0.2139
710.0,0.2169
720.0,0.2137
730.0,0.2195
740.0,0.219
750.0,0.2172
760.0,0.2212
770.0,0.229
780.0,0.2299
790.0,0.2282
800.0,0.233
810.0,0.2396
820.0,0.2373
830.0,0.234
840.0,0.2184
850.0,0.24
860.0,0.2389
870.0,0.2491
880.0,0.2305
890.0,0.2284
900.0,0.2092
910.0,0.2116
920.0,0.2143
930.0,0.2149
940.0,0.216
950.0,0.2128
960.0,0.2173
970.0,0.2009
980.0,0.2165
990.0,0.2121
1000.0,0.217
1010.0,0.2241
1020.0,0.2186
1030.0,0.206
1040.0,0.2134
1050.0,0.2075
1060.0,0.2054
1070.0,0.2273
1080.0,0.225
1090.0,0.2145
1100.0,0.2013
1110.0,0.2086
1120.0,0.2005
1130.0,0.2022
1140.0,0.2007
1150.0,0.2001
1160.0,0.2012
1170.0,0.2112
1180.0,0.2228
1190.0,0.2086
1200.0,0.2101
1210.0,0.2046
1220.0,0.2125
1230.0,0.211
1240.0,0.2129
1250.0,0.2147
1260.0,0.2121
1270.0,0.2144
1280.0,0.2163
1290.0,0.207
1300.0,0.2084
1310.0,0.2103
1320.0,0.2028
1330.0,0.2139
1340.0,0.2048
1350.0,0.2049
1360.0,0.1984
1370.0,0.2077
1380.0,0.2028
1390.0,0.19
1400.0,0.2065
1410.0,0.2023
1420.0,0.1964
1430.0,0.193
1440.0,0.198
