time_upper,rate
10.0,0.6259
20.0,0.6186
30.0,0.6403
40.0,0.6311
50.0,0.6319
60.0,0.6351
70.0,0.64
80.0,0.6506
90.0,0.6638
100.0,0.6623
110.0,0.6436
120.0,0.651
130.0,0.6745
140.0,0.6536
150.0,0.6422
160.0,0.6371
170.0,0.623
180.0,0.6592
190.0,0.657
200.0,0.5929
210.0,0.6077
220.0,0.6136
230.0,0.6267
240.0,0.6396
250.0,0.695
260.0,0.7179
270.0,0.7083
280.0,0.7122
290.0,0.7162
300.0,0.7087
310.0,0.7322
320.0,0.7244
330.0,0.729
340.0,0.7406
350.0,0.7269
360.0,0.7307
370.0,0.7268
380.0,0.7305
390.0,0.7246
400.0,0.7323
410.0,0.7365
420.0,0.7287
430.0,0.7269
440.0,0.7017
450.0,0.7318
460.0,0.7251
470.0,0.7258
480.0,0.7195
490.0,0.722
500.0,0.7319
510.0,0.7327
520.0,0.7356
530.0,0.7415
540.0,0.7268
550.0,0.7332
560.0,0.7339
570.0,0.7239
580.0,0.7259
590.0,0.7373
600.0,0.7276
610.0,0.736
620.0,0.7415
630.0,0.7446
640.0,0.7425
650.0,0.7375
660.0,0.7388
670.0,0.7233
680.0,0.719
690.0,0.7462
700.0,0.7579
710.0,0.7402
720.0,0.756
730.0,0.7551
740.0,0.7593
750.0,0.7604
760.0,0.7667
770.0,0.736
780.0,0.7433
790.0,0.7601
800.0,0.7576
810.0,0.7625
820.0,0.7105
830.0,0.7299
840.0,0.7459
850.0,0.7427
860.0,0.7136
870.0,0.7052
880.0,0.7218
890.0,0.7331
900.0,0.7382
910.0,0.7299
920.0,0.7178
930.0,0.7249
940.0,0.7367
950.0,0.7292
960.0,0.7315
970.0,0.737
980.0,0.7363
990.0,0.7381
1000.0,0.7404
1010.0,0.735
1020.0,0.7361
1030.0,0.7483
1040.0,0.7297
1050.0,0.7269
1060.0,0.7215
1070.0,0.7063
1080.0,0.7054
1090.0,0.696
1100.0,0.7008
1110.0,0.7073
1120.0,0.7015
1130.0,0.7045
1140.0,0.6834
1150.0,0.6624
1160.0,0.694
1170.0,0.7096
1180.0,0.6922
1190.0,0.6887
1200.0,0.692
1210.0,0.671
1220.0,0.6927
1230.0,0.6804
1240.0,0.6742
1250.0,0.6923
1260.0,0.6835
1270.0,0.6409
1280.0,0.6596
1290.0,0.6472
1300.0,0.6471
1310.0,0.634
1320.0,0.6449
1330.0,0.6308
1340.0,0.6396
1350.0,0.5981
1360.0,0.6534
1370.0,0.6365
1380.0,0.63
1390.0,0.6273
1400.0,0.6382
1410.0,0.638
1420.0,0.6305
1430.0,0.6271
1440.0,0.624
