time_upper,rate
10.0,0.5568
20.0,0.4111
30.0,0.4265
40.0,0.4241
50.0,0.4093
60.0,0.4145
70.0,0.4448
80.0,0.4046
90.0,0.4262
100.0,0.4236
110.0,0.4294
120.0,0.4218
130.0,0.4631
140.0,0.467
150.0,0.4634
160.0,0.452
170.0,0.4521
180.0,0.4509
190.0,0.4922
200.0,0.4735
210.0,0.4579
220.0,0.4496
230.0,0.4837
240.0,0.4712
250.0,0.4945
260.0,0.511
270.0,0.4712
280.0,0.4816
290.0,0.5519
300.0,0.5071
310.0,0.5192
320.0,0.4979
330.0,0.503
340.0,0.411
350.0,0.4682
360.0,0.5358
370.0,0.5588
380.0,0.5371
390.0,0.4337
400.0,0.4328
410.0,0.5106
420.0,0.5015
430.0,0.5468
440.0,0.5428
450.0,0.4809
460.0,0.4273
470.0,0.5298
480.0,0.5324
490.0,0.5223
500.0,0.4822
510.0,0.4341
520.0,0.3598
530.0,0.4862
540.0,0.4875
550.0,0.5215
560.0,0.5104
570.0,0.4488
580.0,0.4289
590.0,0.542
600.0,0.5071
610.0,0.4794
620.0,0.4825
630.0,0.4128
640.0,0.3983
650.0,0.5353
660.0,0.5229
670.0,0.535
680.0,0.5383
690.0,0.4526
700.0,0.4594
710.0,0.5339
720.0,0.5621
730.0,0.5737
740.0,0.6137
750.0,0.5337
760.0,0.544
770.0,0.6389
780.0,0.632
790.0,0.6521
800.0,0.6093
810.0,0.5418
820.0,0.5632
830.0,0.601
840.0,0.6009
850.0,0.6126
860.0,0.5899
870.0,0.5595
880.0,0.5559
890.0,0.6177
900.0,0.5951
910.0,0.6073
920.0,0.582
930.0,0.5451
940.0,0.5875
950.0,0.6546
960.0,0.608
970.0,0.6024
980.0,0.5634
990.0,0.5013
1000.0,0.5483
1010.0,0.5862
1020.0,0.578
1030.0,0.561
1040.0,0.5573
1050.0,0.5284
1060.0,0.5573
1070.0,0.5566
1080.0,0.5588
1090.0,0.5713
1100.0,0.5548
1110.0,0.5104
1120.0,0.5554
1130.0,0.5456
1140.0,0.5517
1150.0,0.5462
1160.0,0.5419
1170.0,0.5219
1180.0,0.5572
1190.0,0.5364
1200.0,0.5289
1210.0,0.5297
1220.0,0.5145
1230.0,0.522
1240.0,0.5419
1250.0,0.5061
1260.0,0.5034
1270.0,0.5079
1280.0,0.4764
1290.0,0.4748
1300.0,0.4894
1310.0,0.492
1320.0,0.467
1330.0,0.4694
1340.0,0.4523
1350.0,0.4537
1360.0,0.4804
1370.0,0.4678
1380.0,0.4518
1390.0,0.4668
1400.0,0.4475
1410.0,0.4682
1420.0,0.4536
1430.0,0.442
1440.0,0.4364
