time_upper,rate
10.0,0.1632
20.0,0.2114
30.0,0.213
40.0,0.1816
50.0,0.1813
60.0,0.1846
70.0,0.1734
80.0,0.1717
90.0,0.1771
100.0,0.1854
110.0,0.1722
120.0,0.1664
130.0,0.1754
140.0,0.1737
150.0,0.1838
160.0,0.223
170.0,0.2249
180.0,0.1885
190.0,0.1691
200.0,0.2368
210.0,0.1913
220.0,0.1983
230.0,0.1705
240.0,0.1791
250.0,0.1595
260.0,0.1681
270.0,0.1543
280.0,0.1635
290.0,0.1718
300.0,0.164
310.0,0.1908
320.0,0.2977
330.0,0.3313
340.0,0.3169
350.0,0.2579
360.0,0.1902
370.0,0.2429
380.0,0.2668
390.0,0.2227
400.0,0.1914
410.0,0.2423
420.0,0.2307
430.0,0.2468
440.0,0.3196
450.0,0.2586
460.0,0.1984
470.0,0.2428
480.0,0.2518
490.0,0.3497
500.0,0.3425
510.0,0.3837
520.0,0.3334
530.0,0.3421
540.0,0.3493
550.0,0.3425
560.0,0.359
570.0,0.4131
580.0,0.2548
590.0,0.2996
600.0,0.1978
610.0,0.2212
620.0,0.2231
630.0,0.237
640.0,0.2634
650.0,0.2689
660.0,0.2767
670.0,0.2636
680.0,0.2289
690.0,0.2213
700.0,0.2326
710.0,0.2568
720.0,0.1955
730.0,0.2103
740.0,0.2284
750.0,0.2392
760.0,0.2193
770.0,0.226
780.0,0.2054
790.0,0.2251
800.0,0.2428
810.0,0.2292
820.0,0.272
830.0,0.2533
840.0,0.2247
850.0,0.214
860.0,0.2706
870.0,0.2214
880.0,0.2488
890.0,0.2253
900.0,0.2224
910.0,0.2207
920.0,0.2431
930.0,0.3246
940.0,0.2632
950.0,0.2274
960.0,0.1855
970.0,0.2164
980.0,0.2188
990.0,0.2189
1000.0,0.2015
1010.0,0.2057
1020.0,0.2239
1030.0,0.2053
1040.0,0.2176
1050.0,0.2189
1060.0,0.2359
1070.0,0.3468
1080.0,0.2578
1090.0,0.3081
1100.0,0.3274
1110.0,0.3255
1120.0,0.3685
1130.0,0.3931
1140.0,0.3955
1150.0,0.3094
1160.0,0.2769
1170.0,0.2459
1180.0,0.2857
1190.0,0.3073
1200.0,0.2545
1210.0,0.2258
1220.0,0.231
1230.0,0.1899
1240.0,0.192
1250.0,0.2163
1260.0,0.1989
1270.0,0.2033
1280.0,0.2513
1290.0,0.2681
1300.0,0.2069
1310.0,0.2126
1320.0,0.189
1330.0,0.186
1340.0,0.1854
1350.0,0.2016
1360.0,0.1917
1370.0,0.1726
1380.0,0.1738
1390.0,0.1847
1400.0,0.1941
1410.0,0.18
1420.0,0.1732
1430.0,0.1661
1440.0,0.1611
