time_upper,rate
10.0,0.1817
20.0,0.1496
30.0,0.0937
40.0,0.1234
50.0,0.0951
60.0,0.1129
70.0,0.1155
80.0,0.0979
90.0,0.0942
100.0,0.1114
110.0,0.1681
120.0,0.1713
130.0,0.1575
140.0,0.188
150.0,0.1858
160.0,0.1696
170.0,0.1579
180.0,0.174
190.0,0.1813
200.0,0.1759
210.0,0.149
220.0,0.153
230.0,0.1398
240.0,0.1239
250.0,0.1425
260.0,0.1383
270.0,0.1308
280.0,0.1404
290.0,0.141
300.0,0.1353
310.0,0.1339
320.0,0.1203
330.0,0.1269
340.0,0.1399
350.0,0.131
360.0,0.1507
370.0,0.1561
380.0,0.1312
390.0,0.1238
400.0,0.1353
410.0,0.1317
420.0,0.1377
430.0,0.1469
440.0,0.1615
450.0,0.1508
460.0,0.1308
470.0,0.1467
480.0,0.1625
490.0,0.158
500.0,0.1464
510.0,0.1462
520.0,0.1656
530.0,0.1636
540.0,0.1292
550.0,0.1689
560.0,0.1654
570.0,0.1678
580.0,0.1791
590.0,0.1821
600.0,0.1669
610.0,0.2246
620.0,0.1822
630.0,0.2107
640.0,0.204
650.0,0.2183
660.0,0.2062
670.0,0.2122
680.0,0.3032
690.0,0.4535
700.0,0.2579
710.0,0.2508
720.0,0.2537
730.0,0.2842
740.0,0.2551
750.0,0.2532
760.0,0.2349
770.0,0.2155
780.0,0.2612
790.0,0.2619
800.0,0.2582
810.0,0.2349
820.0,0.3589
830.0,0.2447
840.0,0.2269
850.0,0.2516
860.0,0.2424
870.0,0.2718
880.0,0.2619
890.0,0.2299
900.0,0.2353
910.0,0.2252
920.0,0.2913
930.0,0.2315
940.0,0.2432
950.0,0.2453
960.0,0.2264
970.0,0.2107
980.0,0.2072
990.0,0.2059
1000.0,0.1997
1010.0,0.2108
1020.0,0.2026
1030.0,0.2116
1040.0,0.2026
1050.0,0.2106
1060.0,0.205
1070.0,0.2055
1080.0,0.209
1090.0,0.2151
1100.0,0.2019
1110.0,0.2073
1120.0,0.2075
1130.0,0.2033
1140.0,0.1911
1150.0,0.1819
1160.0,0.1834
1170.0,0.1882
1180.0,0.1931
1190.0,0.1873
1200.0,0.1819
1210.0,0.1878
1220.0,0.1796
1230.0,0.1826
1240.0,0.1833
1250.0,0.1868
1260.0,0.195
1270.0,0.1855
1280.0,0.1914
1290.0,0.1837
1300.0,0.1801
1310.0,0.1809
1320.0,0.1706
1330.0,0.1689
1340.0,0.1649
1350.0,0.1669
1360.0,0.1728
1370.0,0.1565
1380.0,0.1625
1390.0,0.161
1400.0,0.1734
1410.0,0.1903
1420.0,0.1586
1430.0,0.155
1440.0,0.1517
