time_upper,rate
10.0,0.1525
20.0,0.1469
30.0,0.1494
40.0,0.1512
50.0,0.1474
60.0,0.1505
70.0,0.1512
80.0,0.1514
90.0,0.1502
100.0,0.1496
110.0,0.1508
120.0,0.152
130.0,0.1534
140.0,0.1489
150.0,0.1498
160.0,0.1485
170.0,0.1514
180.0,0.1483
190.0,0.1484
200.0,0.1451
210.0,0.1462
220.0,0.1462
230.0,0.1425
240.0,0.1473
250.0,0.1516
260.0,0.1602
270.0,0.1498
280.0,0.1514
290.0,0.1539
300.0,0.1707
310.0,0.1788
320.0,0.1823
330.0,0.1717
340.0,0.1681
350.0,0.1655
360.0,0.1629
370.0,0.165
380.0,0.1621
390.0,0.1639
400.0,0.1633
410.0,0.163
420.0,0.1645
430.0,0.1654
440.0,0.1591
450.0,0.163
460.0,0.1598
470.0,0.1599
480.0,0.1653
490.0,0.1601
500.0,0.1553
510.0,0.1619
520.0,0.1629
530.0,0.1635
540.0,0.1645
550.0,0.164
560.0,0.168
570.0,0.1727
580.0,0.1748
590.0,0.173
600.0,0.1735
610.0,0.1761
620.0,0.185
630.0,0.174
640.0,0.1717
650.0,0.166
660.0,0.1681
670.0,0.1635
680.0,0.1699
690.0,0.1795
700.0,0.1802
710.0,0.1858
720.0,0.1851
730.0,0.1825
740.0,0.185
750.0,0.1848
760.0,0.1889
770.0,0.1921
780.0,0.1885
790.0,0.1983
800.0,0.1965
810.0,0.1977
820.0,0.2032
830.0,0.1976
840.0,0.1991
850.0,0.2025
860.0,0.202
870.0,0.2013
880.0,0.2017
890.0,0.1989
900.0,0.1996
910.0,0.2004
920.0,0.203
930.0,0.2033
940.0,0.2042
950.0,0.2046
960.0,0.205
970.0,0.2021
980.0,0.1955
990.0,0.2072
1000.0,0.1954
1010.0,0.1867
1020.0,0.1873
1030.0,0.1867
1040.0,0.1796
1050.0,0.1875
1060.0,0.1845
1070.0,0.1879
1080.0,0.1809
1090.0,0.1841
1100.0,0.1847
1110.0,0.1819
1120.0,0.1833
1130.0,0.1794
1140.0,0.1792
1150.0,0.1834
1160.0,0.1793
1170.0,0.1745
1180.0,0.1709
1190.0,0.171
1200.0,0.1711
1210.0,0.1727
1220.0,0.1696
1230.0,0.1758
1240.0,0.1808
1250.0,0.1796
1260.0,0.1743
1270.0,0.1697
1280.0,0.1689
1290.0,0.1696
1300.0,0.1715
1310.0,0.1668
1320.0,0.1697
1330.0,0.1673
1340.0,0.1659
1350.0,0.1632
1360.0,0.1638
1370.0,0.1648
1380.0,0.1627
1390.0,0.1658
1400.0,0.1614
1410.0,0.1629
1420.0,0.1613
1430.0,0.1608
1440.0,0.163
