time_upper,rate
10.0,0.0724
20.0,0.075
30.0,0.0613
40.0,0.0759
50.0,0.0602
60.0,0.0723
70.0,0.0884
80.0,0.1131
90.0,0.0782
100.0,0.0729
110.0,0.1136
120.0,0.0722
130.0,0.1
140.0,0.0666
150.0,0.0794
160.0,0.102
170.0,0.0892
180.0,0.0682
190.0,0.0721
200.0,0.0734
210.0,0.0608
220.0,0.0803
230.0,0.0594
240.0,0.0742
250.0,0.071
260.0,0.0797
270.0,0.0859
280.0,0.078
290.0,0.0866
300.0,0.0704
310.0,0.0917
320.0,0.0753
330.0,0.0755
340.0,0.0727
350.0,0.0744
360.0,0.0796
370.0,0.0815
380.0,0.09
390.0,0.0708
400.0,0.0904
410.0,0.0745
420.0,0.0808
430.0,0.1135
440.0,0.1009
450.0,0.1048
460.0,0.1024
470.0,0.1167
480.0,0.0986
490.0,0.1013
500.0,0.0985
510.0,0.0929
520.0,0.0921
530.0,0.0792
540.0,0.0904
550.0,0.0846
560.0,0.0837
570.0,0.0878
580.0,0.0867
590.0,0.0927
600.0,0.0888
610.0,0.1082
620.0,0.0822
630.0,0.0924
640.0,0.0945
650.0,0.0931
660.0,0.0951
670.0,0.0903
680.0,0.0962
690.0,0.0777
700.0,0.0838
710.0,0.0627
720.0,0.0711
730.0,0.0675
740.0,0.0617
750.0,0.0732
760.0,0.0653
770.0,0.0897
780.0,0.0713
790.0,0.0932
800.0,0.1138
810.0,0.1367
820.0,0.1247
830.0,0.11
840.0,0.114
850.0,0.0965
860.0,0.1673
870.0,0.107
880.0,0.116
890.0,0.1193
900.0,0.1003
910.0,0.108
920.0,0.0889
930.0,0.1073
940.0,0.1151
950.0,0.1172
960.0,0.1143
970.0,0.1407
980.0,0.1425
990.0,0.1019
1000.0,0.1244
1010.0,0.1085
1020.0,0.1147
1030.0,0.1202
1040.0,0.1078
1050.0,0.1159
1060.0,0.1154
1070.0,0.1242
1080.0,0.1089
1090.0,0.1234
1100.0,0.1127
1110.0,0.1153
1120.0,0.1597
1130.0,0.1386
1140.0,0.1318
1150.0,0.1229
1160.0,0.128
1170.0,0.1262
1180.0,0.1516
1190.0,0.1265
1200.0,0.1154
1210.0,0.1296
1220.0,0.1241
1230.0,0.1348
1240.0,0.1184
1250.0,0.1296
1260.0,0.1261
1270.0,0.125
1280.0,0.1331
1290.0,0.1066
1300.0,0.1259
1310.0,0.1164
1320.0,0.119
1330.0,0.1186
1340.0,0.1172
1350.0,0.1236
1360.0,0.1296
1370.0,0.1268
1380.0,0.1017
1390.0,0.13
1400.0,0.1155
1410.0,0.1113
1420.0,0.121
1430.0,0.1158
1440.0,0.1231
