episode,steps,actions,episode_reward
1,819,818,1650.6542216045686
2,181,181,291.35042877187266
3,26,26,20.704601581952158
4,452,452,890.2000978474291
5,522,516,938.5012476025325
6,479,478,909.8650508096043
7,207,207,385.0842517271504
8,314,313,630.9274474090496
9,687,678,1336.978888917747
10,313,313,597.3023672558307
11,139,139,258.2347174449553
12,861,849,1483.2005529737335
13,140,140,303.25507369570124
14,860,838,1517.8687863129178
15,141,141,296.4594956988877
16,859,803,1087.2044744095583
17,354,348,595.7735677130376
18,646,633,1140.772034097882
19,355,344,586.7933210021432
20,645,616,662.3643341427145
