Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	443.17044	518.2202	2038.873	3.4843805e-17	424.5	277.30566	1440.0	193.0	-14798.993	40526.812	0.041784916	-764905.44	10000	1.7695129e-08	1862044400.0	0.28414196	-1858893600.0	1.4791199	802.7583	0.169	1.0	11.502777814865112
1	670.76697	892.73145	2571.7756	1.958829e-17	756.0909	408.2607	1440.0	138.0	-2.777339	0.9573633	-0.2679218	-15.607401	20000	1.4901161e-08	999.41565	0.07422815	-108.625824	1.7675982	59.786865	0.1815	1.0	23.015645503997803
2	542.1362	577.2681	1681.0476	1.8042535e-16	656.5833	338.52634	1440.0	57.0	-0.10325332	0.23018655	2.214886	-0.32192004	30000	2.9802322e-08	873.99695	0.068348125	-175.08023	1.7842526	90.62276	0.248	78.0	37.25398349761963
3	792.0603	1132.8079	3625.7576	6.2282842e-37	588.2353	508.25394	1440.0	9.0	5.478358	3.9920268	80.95693	0.7596411	40000	-1.1920929e-07	1252.7556	0.04740572	-25.324104	1.6845592	17.429512	0.1147	4.0	48.74889659881592
4	1044.8342	1583.3018	4653.5713	5.030296e-17	648.38464	473.8251	1440.0	52.0	7.567056	5.092172	71.474594	1.2000525	50000	-4.4703484e-08	1378.4751	-0.0070176423	-161.16293	1.6270112	0.0025561	0.0415	79.0	63.019211530685425
5	633.1405	1151.583	4514.888	1.8e-39	401.33334	429.39075	1440.0	18.0	11.289528	8.408594	91.35167	-2.791375	60000	-2.9802322e-08	1316.02	-0.010720313	-71.11426	1.5275667	-0.011057055	0.091900006	79.0	77.36256957054138
6	768.0105	1169.8794	4736.742	9.171326e-18	479.0625	482.43024	1440.0	38.0	12.026567	4.4122796	46.123024	-30.1649	70000	4.4703484e-08	1207.8995	0.02834928	-43.44596	1.3298479	46.576393	0.1048	29.0	89.77255368232727
7	684.5513	780.5256	2577.933	8.152418e-17	500.0	266.96762	1036.0	204.0	12.220641	7.0274324	78.97313	-16.889345	80000	-4.4703484e-08	1118.1841	0.017995968	-52.78059	1.321188	75.17583	0.1898	65.0	103.41901230812073
8	705.01654	1270.6045	3918.1375	3.5649264e-17	501.42105	435.82242	1440.0	35.0	14.637715	5.425819	47.34389	0.87753314	90000	4.4703484e-08	1053.0894	0.014514163	-55.453762	1.0580819	46.969017	0.0914	14.0	115.40337181091309
9	728.47314	1011.45355	3707.5894	6.919236e-38	536.375	403.42825	1440.0	19.0	16.639236	6.8895836	81.805115	-0.7567164	100000	-4.4703484e-08	1036.0227	-0.008457258	-171.37387	1.003385	0.017039638	0.065799996	79.0	129.61850929260254
