Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	67.56798	167.35161	626.93353	1.9e-39	358.65	332.07053	1063.0	19.0	10159.636	16019.678	74654.84	-0.08398432	10000	-6.9849193e-10	359558800.0	-0.15197545	-358399500.0	1.7061851	91.76494	0.2879	21.0	11.52247953414917
1	1.3949057	2.6815126	9.917336	7.2e-39	352.08334	259.63852	882.0	19.0	-67.869415	8.830894	1.127573	-134.29951	20000	2.3772009e-07	4630.178	0.12254396	-2701.3672	0.035799272	372.008	0.985	32.0	23.452515602111816
2	114.27706	338.52704	1129.7919	1.5e-39	619.5	581.5631	1440.0	15.0	11.05122	15.688878	54.103554	0.72902113	30000	4.4703484e-08	342.64258	-0.1291297	5415.3887	1.6956738	36.187065	0.28890002	11.0	34.75735783576965
3	70.033005	167.6402	774.53687	1e-40	357.14285	306.0861	1195.0	1.0	23.329216	34.451782	391.74484	1.207322	40000	-7.450581e-09	1612.6396	-0.09378222	-963.4413	1.6977775	31.92604	0.2863	1.0	45.67032742500305
4	120.58115	287.0439	1139.9124	1.9e-39	497.0	401.29224	1440.0	19.0	2.3617933	0.5993098	4.153863	1.4206741	50000	-5.9604645e-08	46.895287	0.12539819	-1.4658332	1.691762	147.82059	0.2881	1.0	56.31041646003723
5	1.1247016	3.0513825	10.981057	6e-39	773.1667	475.0677	1440.0	60.0	2215665.5	12730584.0	75362376.0	2.3555079	60000	1.4901161e-08	150652070000000.0	-0.0006289147	-145394900000000.0	0.021366607	-0.0009138856	0.0047	79.0	69.06926465034485
6	288.30164	703.21674	2724.7405	4.4e-39	515.0	406.39145	1440.0	44.0	0.69848484	0.121247336	2.1862438	0.47914422	70000	-5.9604645e-08	379.4285	-0.057860136	-88.30244	2.3629484	0.029064748	0.3183	79.0	82.20330452919006
7	163.69109	372.78528	1417.3733	1.9e-39	322.58066	236.31345	868.0	19.0	6.7340593	3.1656182	10.406366	0.65534806	80000	-2.9802322e-08	314.98093	-0.06042765	-20.459206	2.282737	0.015869379	0.286	79.0	95.00285267829895
8	271.58844	580.6477	1889.0778	5e-39	664.46155	424.6366	1440.0	50.0	11.443723	4.0779495	15.556169	0.6528836	90000	2.9802322e-08	308.97803	-0.028851323	-9.082258	2.03959	0.093698256	0.2905	8.0	105.74192309379578
9	231.92271	592.0636	2340.1907	1.8e-39	505.2353	426.13565	1440.0	18.0	8.167	3.0573792	13.440764	0.6456141	100000	2.9802322e-08	278.08383	-0.02013383	-3.3318615	2.1521943	0.101666175	0.00070000003	4.0	116.43997287750244
