Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
24	433.80045	668.7329	2333.5369	1e-39	512.2222	448.78104	1440.0	10.0	9.224342	1.0227972	31.00645	9.176317	250000	5.9604645e-08	543.83844	-0.0023481846	-1.6861515	1.028729	0.015528465	0.0011	79.0	300.06958293914795
25	851.0508	772.917	2757.9094	9e-40	611.8333	473.6718	1440.0	9.0	9.3087	0.5910582	26.012947	9.285713	260000	-1.4901161e-08	747.0311	-0.0021139942	-7.001709	1.1161203	0.006616723	0.0012	79.0	312.25277400016785
26	353.42676	409.194	1192.4403	1.13e-38	410.77777	283.81674	1020.0	103.0	9.555296	1.1722561	36.43009	9.501023	270000	0.0	446.73657	-0.0041739717	-0.74752045	1.129426	0.01105405	0.0537	79.0	324.31468749046326
27	345.43326	460.47025	1393.1257	1.9e-39	344.82758	303.47833	1139.0	19.0	9.617212	0.8064936	26.766968	9.575416	280000	-5.9604645e-08	547.31635	-0.0014043022	-2.4472237	0.9991038	0.0015921699	0.002	79.0	336.48997259140015
28	1132.9404	1101.6816	3063.5483	1.8e-39	742.4	525.52563	1440.0	18.0	9.727847	0.522344	23.678303	9.708289	290000	0.0	749.17896	-0.002707418	-8.798405	1.0069712	0.0028439346	0.0277	79.0	348.7532765865326
29	458.9636	558.1061	2015.3479	2e-39	392.5909	250.91481	1171.0	20.0	10.01905	1.0605692	31.73679	9.965624	300000	5.9604645e-08	650.6956	-0.002006405	-5.281872	1.0230951	-0.001126407	0.0316	79.0	360.8406801223755
30	469.7434	596.2328	2556.3306	5.2e-39	440.0	352.52368	1322.0	18.0	10.199954	0.5485572	21.832918	10.172927	310000	1.4901161e-08	590.38806	-0.002010486	-4.026186	0.9728569	0.0042178123	0.0222	79.0	373.0680332183838
31	520.6804	407.75467	1392.8328	1.6144169e-38	454.54544	278.36334	1178.0	52.0	10.400617	0.9815055	32.25417	10.354974	320000	0.0	627.4663	-0.0017405003	-4.345381	0.9633858	-0.00036738676	0.013900001	79.0	385.2937579154968
32	906.9447	924.2382	2583.8286	6.6209227e-06	653.26666	497.58344	1440.0	19.0	10.589354	0.8794253	32.051056	10.551396	330000	1.7881393e-07	722.3345	-0.0014191121	-9.034868	0.92959774	-0.0029012326	0.0101	79.0	397.4228677749634
33	922.8978	915.2938	2695.3389	2.4802544e-06	767.63635	446.0946	1440.0	194.0	10.867572	0.81993	32.02219	10.835791	340000	-7.4505806e-08	652.4727	-0.0010426193	-7.068529	0.8741803	-0.0013668448	0.0030999999	79.0	409.5133898258209
34	243.52394	273.58322	969.6088	1.02168936e-29	290.9655	166.74127	769.0	47.0	11.134313	0.66527784	23.90506	11.096847	350000	1.4901161e-08	551.7871	-0.0016688826	-1.6463242	0.85881287	0.0021992212	0.0011	79.0	421.7881987094879
35	717.58594	668.1947	1882.8315	3.5023068e-16	588.2353	356.93045	1440.0	93.0	11.258096	0.6194986	27.120495	11.232801	360000	2.9802322e-08	658.17285	-0.0017175646	-5.7972183	0.790906	0.003569487	0.0065	79.0	433.96989464759827
36	425.3689	477.3439	1906.798	5.1e-39	425.7619	397.50412	1440.0	19.0	11.516086	0.86867297	29.78036	11.473053	370000	-2.9802322e-08	582.59265	-0.0018010513	-3.0272675	0.7086845	0.0063785696	0.00070000003	79.0	446.12529611587524
37	550.06445	313.56683	1027.6666	1.8222181e-06	711.8182	323.9354	1440.0	232.0	11.675377	0.45307422	23.364927	11.657817	380000	0.0	441.40393	-0.0020330176	-0.6706009	0.7693355	0.0036222402	0.0007	79.0	458.3090605735779
