Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
24	466.42157	553.1103	2223.3835	2.803136e-39	283.6154	293.4963	1440.0	19.0	28.031	4.128879	63.99268	8.61437	250000	-2.9802322e-08	392.32074	-0.0049036983	-18.559824	0.3632206	-0.003682463	0.022	79.0	288.2765519618988
25	779.88196	949.7586	3079.6992	0.00083745207	552.3125	443.9587	1440.0	22.0	27.546206	5.101706	36.953903	-4.0639906	260000	5.9604645e-08	364.69073	-0.0032249577	-10.737719	0.26863813	0.003363585	0.0175	79.0	300.86521196365356
26	907.27435	830.7205	2352.2505	2.6072952e-05	653.2308	436.38412	1365.0	50.0	24.906376	3.6608891	34.455193	8.848517	270000	5.9604645e-08	337.61993	-0.0049202368	-5.3484764	0.53558445	0.15746097	0.0247	25.0	312.10626196861267
27	508.28168	537.6293	1610.1947	5.841393e-06	400.0	299.2464	1167.0	5.0	25.38855	4.6036396	38.003372	9.490242	280000	0.0	313.25784	-0.0039022807	-6.431862	0.3503542	0.009656799	0.0562	79.0	324.43249225616455
28	512.03705	424.25443	1413.366	3.4882177e-08	367.36365	288.56927	1440.0	52.0	26.543283	4.0838394	35.220554	5.7036796	290000	0.0	363.7949	-0.0031831488	-5.5593433	0.35703593	0.0028597394	0.0125	79.0	336.9481644630432
29	575.07715	467.90118	1486.0297	5.681251e-07	378.65216	219.3668	856.0	52.0	27.464638	4.0947757	36.746723	9.277266	300000	-5.9604645e-08	329.9246	-0.002800508	-0.83187103	0.28179747	0.39042562	0.018099999	64.0	349.1730377674103
30	842.1714	668.49225	2507.8223	0.013784565	633.75	392.7349	1440.0	112.0	24.166441	4.1709585	36.538147	7.6795816	310000	5.9604645e-08	289.83362	-0.0048671104	-2.2039948	0.46987525	0.0030502013	0.0325	79.0	361.66184067726135
31	835.53784	682.17084	2070.479	0.04277133	666.6667	436.57617	1440.0	129.0	24.221071	4.4544487	39.72055	8.857174	320000	0.0	262.91803	-0.004202854	-3.4875488	0.39934272	-0.0056577185	0.0456	79.0	374.6894745826721
32	779.0837	825.32654	2899.5483	5e-05	572.6923	433.84177	1440.0	1.0	25.140676	3.7676373	35.066467	3.23233	330000	2.9802322e-08	321.74207	-0.005013503	-5.303852	0.35535866	-5.0138216e-05	0.0312	79.0	387.5142068862915
33	692.8312	759.2142	2717.9602	0.009518957	526.0714	359.92944	1344.0	34.0	27.251112	3.9387825	37.818672	9.183851	340000	-2.9802322e-08	329.87164	-0.0037911497	-0.5613365	0.2949611	-0.001103548	0.0211	79.0	399.6982002258301
34	683.78033	703.8331	2093.169	2.6539445e-07	442.6842	351.1551	1440.0	51.0	28.510632	3.5790875	43.349983	9.268205	350000	5.9604645e-08	374.7961	-0.0022005541	-3.1197948	0.20626849	-0.00305977	0.015399999	79.0	412.0423991680145
35	613.9885	802.77405	2933.4397	5.288647e-09	416.66666	361.08167	1343.0	48.0	27.774284	3.2737176	49.58446	9.299846	360000	0.0	376.3861	-0.0024251286	-1.507946	0.28866032	-0.00095440925	0.019700002	79.0	424.7806923389435
36	665.09326	647.332	2730.187	0.010983703	483.35294	348.32727	1440.0	27.0	26.779556	3.7597647	46.434513	9.290048	370000	2.9802322e-08	324.47412	-0.0019921027	-1.8580151	0.3315004	0.58837384	0.023500001	52.0	436.60499453544617
37	824.73315	880.4573	2962.8208	0.013218694	543.82355	404.39313	1440.0	163.0	28.159506	4.2207184	40.75203	-4.4181066	380000	0.0	377.32745	-0.0029707775	-2.0717506	0.3077029	-0.0018681902	0.0181	79.0	449.1087191104889
38	713.45276	685.16797	2296.5747	0.0098366905	473.6875	431.317	1440.0	19.0	27.277672	3.7698565	37.137497	9.425503	390000	-2.9802322e-08	330.8129	-0.0023983046	-1.7441463	0.3054583	-0.0071364287	0.068100005	79.0	461.36685705184937
39	743.43994	811.7987	2605.2195	0.004171102	555.55554	468.7384	1440.0	35.0	27.180775	4.1863384	38.458443	9.669985	400000	0.0	311.817	-0.0036390312	-4.154915	0.2616361	0.0018401071	0.0391	79.0	473.78997445106506
40	580.5562	727.30524	2192.1587	1.5772069e-21	525.4375	457.38672	1247.0	19.0	24.862568	5.125412	84.598404	9.149241	410000	-2.9802322e-08	272.23138	-0.004428517	-16.007458	0.2504786	-0.005132403	0.055000003	79.0	486.43101143836975
41	866.2969	867.7293	2348.8933	0.018090446	663.5455	459.15244	1440.0	166.0	22.68209	4.0786963	34.0716	8.90416	420000	0.0	260.92432	-0.00699345	-6.4996185	0.3262158	0.016592573	0.0573	79.0	499.56895303726196
42	605.3008	604.3214	2151.8237	0.0046344707	558.4375	473.90967	1440.0	111.0	21.801271	4.9087114	36.60311	5.49338	430000	0.0	248.55449	-0.008716324	-6.756813	0.35555068	0.008450203	0.0479	79.0	512.7718954086304
43	618.7232	718.97815	2453.2463	0.006912862	526.3158	528.90375	1440.0	35.0	21.18452	4.7351184	38.68819	-6.5874953	440000	2.9802322e-08	264.60278	-0.0058414377	-10.203466	0.3249159	0.0042335596	0.0324	79.0	525.7497284412384
44	768.21576	663.04285	2545.263	0.017276356	550.4	393.98184	1440.0	19.0	22.582924	5.2792635	35.451508	-8.617562	450000	0.0	287.28613	-0.0048149712	-12.93679	0.32760665	-0.0011192816	0.027999999	79.0	538.4588792324066
45	627.88324	563.2025	1619.4415	1.0604031e-25	431.2353	267.572	894.0	19.0	24.034111	5.5128193	46.177128	-5.550153	460000	0.0	332.2532	-0.0047547235	-17.699968	0.30823666	0.0054953126	0.0304	79.0	551.3258244991302
46	542.7117	683.37103	2527.1646	0.008248497	463.58823	363.4621	1330.0	18.0	24.288979	5.6441426	37.068203	7.9422336	470000	5.9604645e-08	272.31195	-0.0052715465	-8.405073	0.39093193	0.0046605575	0.0254	79.0	564.2817296981812
47	618.54626	758.2578	2418.8096	0.0032544448	476.1905	488.85565	1440.0	6.0	23.821943	4.6675353	36.829067	-2.3572578	480000	0.0	309.5425	-0.0073479395	-4.72081	0.5543232	0.012133579	0.0761	79.0	577.117128610611
48	530.32355	488.99948	1544.1489	1.9e-39	338.1	213.78867	805.0	19.0	26.355846	3.764206	48.42128	7.4013147	490000	0.0	409.88696	-0.0049597584	-8.760906	0.52856606	0.0093701035	0.0646	79.0	589.904625415802
