Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	437.2793	770.435	2652.4082	4.3267625e-14	404.3	306.8705	942.0	51.0	-4164.848	8479.86	-0.057799786	-109917.516	10000	-2.0023435e-08	89448860.0	0.07524006	-89438980.0	1.3281031	42.643417	0.115600005	17.0	16.332228183746338
1	534.6027	475.67972	1545.0715	3.78077e-14	382.95	305.564	1440.0	52.0	-56.6866	181.15369	53.406094	-3408.8254	20000	2.7939677e-09	39060.062	0.25817364	-36809.562	1.2796403	10.944473	0.25689998	1.0	30.736504316329956
2	549.1692	713.7116	1985.4545	5.1295717e-16	488.73685	406.40256	1440.0	20.0	17.883188	62.589245	1092.347	-2903.9185	30000	7.450581e-09	4701.5225	0.06376135	-2983.8154	1.2650462	69.57822	0.22039999	1.0	45.45265793800354
3	587.9519	921.68066	3210.5305	3.4881088e-14	476.1905	474.63293	1440.0	47.0	16.67515	31.274895	182.9565	-1148.2778	40000	-1.4901161e-08	1680.6265	0.032968313	-650.6132	1.2327652	3.2215617	0.0021000002	2.0	59.964518785476685
4	731.02747	1243.2946	3419.6353	1.5522872e-22	631.3	496.82452	1440.0	19.0	23.397387	15.544279	72.429596	-420.5743	50000	2.2351742e-08	842.7179	0.12804225	-190.48877	1.22687	56.134563	0.2863	6.0	74.80715656280518
5	588.1886	726.95557	2818.9795	1.8620346e-13	476.88235	430.99377	1440.0	19.0	24.320856	18.595121	332.08194	-346.6993	60000	-2.9802322e-08	926.67737	0.051276736	65.46095	1.1435826	666.96606	0.3172	12.0	89.99829483032227
6	424.51218	570.517	1892.5974	7.694358e-14	375.36	264.38834	1098.0	112.0	21.544355	9.183358	115.8015	-5.807879	70000	2.9802322e-08	666.0683	0.18223509	-41.904816	1.1229445	550.2555	0.31	1.0	104.73251056671143
7	504.4315	731.08795	2310.5042	1.8466458e-13	500.0	343.70743	1440.0	111.0	18.28526	10.3453455	233.30191	3.4366794	80000	4.4703484e-08	614.21533	0.00045536458	-68.68439	1.1652073	3.9893262	0.0019999999	2.0	119.32862949371338
8	592.03906	595.96893	1578.1747	7.7456535e-14	425.88235	261.05283	878.0	19.0	13.798869	7.20769	39.49798	1.5839163	90000	7.4505806e-08	673.3377	0.0030183047	-121.977974	1.1736469	0.82558346	0.0078000003	3.0	133.99838733673096
9	544.3609	917.69116	3419.604	5.03774e-13	532.3125	352.61023	1440.0	113.0	21.023094	4.7634535	70.81111	15.170485	100000	0.0	602.1191	0.005400002	-19.150322	1.1657798	17.870605	0.012399999	1.0	148.71571850776672
10	546.4496	904.81104	2999.4338	9.8502214e-14	543.875	455.39636	1440.0	19.0	21.755648	8.098941	124.97536	13.724467	110000	5.9604645e-08	529.1605	-0.006627232	820.2519	1.1640177	0.08120874	0.019000001	10.0	164.68141078948975
11	555.82355	745.96686	2208.0254	1.0361735e-13	555.55554	365.0979	1440.0	112.0	20.70658	6.4884453	120.85089	-37.610046	120000	-4.4703484e-08	513.59375	-0.015439883	-30.355652	1.1448908	0.043448187	0.0776	79.0	185.4284327030182
12	442.0515	714.19305	2883.2153	2.5134901e-14	405.0476	361.4402	1440.0	19.0	18.760988	8.077798	218.523	14.060104	130000	1.4901161e-08	502.62616	-0.007093817	-25.004562	1.151382	0.077328965	0.018	11.0	201.37348103523254
13	391.97842	491.6195	1445.7196	5.7186865e-37	394.6087	354.29376	1238.0	19.0	154.95735	9739.031	774024.2	7.006766	140000	-1.8626451e-09	94873080.0	-0.003305247	-94872440.0	1.134655	0.16115233	0.0475	70.0	220.91698670387268
14	736.22705	1154.0651	3647.1921	4.3870476e-14	512.05884	407.61407	1440.0	52.0	18.537329	6.2115765	52.326683	4.090735	150000	0.0	947.9584	-0.012349427	-79.06077	1.7181077	0.046453048	0.058900002	79.0	240.8226957321167
15	482.06763	690.2887	2402.528	2.407156e-15	416.66666	303.34082	1327.0	52.0	26.00932	6.8433294	56.26265	13.973118	160000	-2.9802322e-08	974.78815	-0.020095855	-59.256012	1.6938633	0.048315957	0.13870001	79.0	260.8867287635803
16	586.554	686.4896	2717.2732	1.4097458e-29	412.2	413.89896	1375.0	18.0	20.956795	9.436268	73.23682	-2.1510966	170000	0.0	789.0353	-0.02314797	-95.470566	1.6929321	0.010408472	0.1249	79.0	280.7973620891571
17	529.8825	863.3077	2785.6885	2.7699688e-14	408.3158	349.57117	1324.0	19.0	26.444841	10.835454	64.1417	-8.606512	180000	1.4901161e-08	897.809	-0.024176583	-93.14859	1.727736	0.021347046	0.16589999	79.0	300.5622465610504
18	720.4056	1112.2672	3481.8286	2.7027778e-14	579.6	492.25735	1440.0	7.0	23.123642	5.649155	49.516808	-6.927374	190000	0.0	785.63684	0.15613028	-28.674858	1.695632	67.11774	0.36580002	7.0	315.78567028045654
19	600.3572	704.1665	1883.2517	1.00539606e-13	555.55554	413.07147	1440.0	90.0	20.681522	5.8127913	47.11725	3.9745674	200000	-2.9802322e-08	699.7896	-0.031096235	-178.51813	1.6450982	0.022968836	0.2458	79.0	336.1279408931732
20	1030.4049	1290.841	3361.6611	2.3903804e-13	977.125	493.52188	1440.0	52.0	29.052868	5.3595443	53.432304	10.289094	210000	-4.4703484e-08	604.07263	-0.01202099	-51.04374	1.6213394	0.050594702	0.019299999	79.0	356.03401136398315
21	722.22845	791.041	2171.8872	3.9029976e-21	680.36365	369.78918	1440.0	19.0	17.4492	12.102175	100.62044	2.0098767	220000	0.0	674.19727	-0.024529025	-167.1289	1.6299093	0.017483778	0.18	79.0	375.96547770500183
22	457.50555	661.1397	2568.6216	7.5917666e-14	378.4	302.52112	1160.0	52.0	19.24974	3.406991	44.380478	12.059783	230000	7.4505806e-08	529.74536	0.21982428	-30.077332	1.6003275	13.740242	0.4087	39.0	393.01355385780334
23	320.14084	533.48846	1715.412	7.1814e-15	400.0	396.20166	1178.0	8.0	17.227081	6.516948	40.363216	-21.407661	240000	0.0	542.77454	-0.022322789	-46.463566	1.5740696	0.016558744	0.1644	79.0	413.2294273376465
24	484.30228	687.1464	2309.3535	2.9836344e-16	450.82352	395.55994	1440.0	18.0	16.14196	4.1249995	33.069893	0.35794637	250000	4.4703484e-08	847.5352	-0.016088068	-94.410286	1.5948989	-0.0035080616	0.0869	79.0	433.4055359363556
25	953.8414	1183.5449	3621.5583	1.86797e-13	691.1818	498.31223	1440.0	52.0	22.127832	8.497364	58.72893	1.3735665	260000	-1.4901161e-08	740.3965	-0.016323566	-46.35199	1.5891665	0.0364979	0.0956	79.0	453.7342622280121
26	750.23517	1045.3756	2930.911	7.2169735e-14	445.42105	262.72806	917.0	51.0	28.261831	8.49566	66.48248	7.1001806	270000	-4.4703484e-08	1186.2462	-0.017335773	-76.681274	1.5184224	0.030733049	0.0879	79.0	473.6844708919525
