8	15	89.77	41.07
-	-	-	-
1	2.00	32.36	50.8740155877984
2	4.00	33.51	18.5721714582869
2	8.00	31.56	12.7981980137197
1	3.75	25.73	24.9987500624969
2	7.50	25.43	20.0064020486556
4	15.00	24.74	11.1987099086185
2	3.75	31.34	20.4348536864476
4	7.50	30.33	12.583048117576
8	15.00	30.43	12.3444598064389
3	6.00	33.51	34.7230935230426
3	10.00	32.36	31.836106800759
2	5.75	32.36	37.9363828251476
3	9.50	32.36	35.440208818227
5	17.00	32.36	31.0363627482084
3	5.75	32.36	35.654434637123
5	9.50	32.36	31.7285318526872
4	17.00	32.36	31.6092376971186
4	12.00	33.51	15.6851847360033
3	7.75	33.51	21.7854607603919
4	11.50	33.51	19.2892867534712
6	19.00	33.51	14.8854406834527
4	7.75	33.51	19.5035125723673
6	11.50	33.51	15.5776097879315
10	19.00	33.51	15.4583156323629
3	11.75	31.56	18.8984740381083
4	15.50	31.56	16.4023000311876
6	23.00	31.56	11.9984539611691
4	11.75	31.56	16.6165258500836
6	15.50	31.56	12.6906230656478
10	23.00	31.56	12.5713289100793
3	11.25	25.73	22.5025760555762
5	18.75	25.73	18.0987299855577
3	7.50	31.34	22.7168018744722
5	11.25	30.33	18.7908990900364
9	18.75	30.43	18.6716049344679
6	22.50	25.43	15.6025559786371
4	11.25	31.34	20.2206278675516
6	15.00	30.33	16.2947250831158
10	22.50	30.43	16.1754309275472
6	18.75	31.34	20.0064020486556
8	22.50	30.33	20.0064020486556
12	30.00	30.43	20.0064020486556
6	11.25	31.34	16.5089509020118
6	18.75	31.34	16.3896567464432
12	22.50	30.43	20.4348536864476
5	14.00	33.51	27.414795019935
4	9.75	33.51	31.4816457028607
5	13.50	33.51	29.8175296982469
7	21.00	33.51	26.8816323182346
5	9.75	33.51	29.9603469108443
7	13.50	33.51	27.3430783878871
11	21.00	33.51	27.2635489508414
5	15.75	33.51	18.7897065115011
6	19.50	33.51	17.1255905068874
8	27.00	33.51	14.189693126875
6	15.75	33.51	17.2684077194847
8	19.50	33.51	14.6511391965275
12	27.00	33.51	14.5716097594818
5	19.25	31.56	19.2677833749574
7	26.75	31.56	16.331885994945
5	15.50	31.56	19.4106005875547
7	19.25	31.56	16.7933320645975
11	26.75	31.56	16.7138026275518
7	26.25	25.73	18.734620673257
5	15.00	31.34	21.8133352658667
7	18.75	30.33	19.1960667429095
11	26.25	30.43	19.1165373058638
8	26.25	31.34	17.2133218812406
10	30.00	30.33	14.5960533582834
14	37.50	30.43	14.5165239212377
10	26.25	31.34	14.7388705708807
14	33.75	31.34	14.659341133835
14	26.25	31.34	15.1207872034875
6	17.75	33.51	26.8107837805755
7	21.50	33.51	25.5626967771151
9	29.00	33.51	23.3607737421059
7	17.75	33.51	25.6698096865631
9	21.50	33.51	23.7068582943452
13	29.00	33.51	23.647211216561
7	23.25	33.51	19.0938803957898
9	30.75	33.51	16.8919573607805
7	19.50	33.51	19.2009933052378
9	23.25	33.51	17.2380419130199
13	30.75	33.51	17.1783948352356
9	34.25	31.56	17.2505150083727
7	23.00	31.56	19.5595509528299
9	26.75	31.56	17.596599560612
13	34.25	31.56	17.5369524828277
9	30.00	31.34	19.1596789265546
11	33.75	30.33	17.1967275343367
15	41.25	30.43	17.1370804565525
12	33.75	31.34	16.0557534403244
16	41.25	31.34	15.9961063625401
18	41.25	31.34	14.1402678797703
-	-	-	-
2	4	180.807	62.4843789052737
2	4	173.54	77.1604938271605
2	8	182.5	75.654410652141
2	7.5	157.744	87.6577840112202
2	7.5	176.007	66.190097961345
4	15	225.125	69.1371681415929
4	7.5	176.74	55.6049822064057
4	7.5	179.078	45.1752800867365
8	15	264.004	25.3138922640745
4	8	180.807	69.8224363662171
4	12	182.5	69.0693947787073
4	11.5	180.807	75.0710814582469
4	11.5	180.807	64.3372384333093
6	19	225.125	65.8107735234333
6	11.5	180.807	59.0446805558397
6	11.5	180.807	53.8298294960051
4	19	264.004	43.8991355846741
4	12	182.5	76.4074522396508
4	11.5	173.54	82.4091389191904
4	11.5	176.007	71.6752958942527
6	19	225.125	73.1488309843767
6	11.5	176.74	66.3827380167831
6	11.5	179.078	61.1678869569485
10	19	264.004	51.2371930456175
4	15.5	182.5	81.6560973316806
4	15.5	182.5	70.922254306743
6	23	225.125	72.395789396867
6	15.5	182.5	65.6296964292734
6	15.5	182.5	60.4148453694388
10	23	264.004	50.4841514581078
4	15	176.007	76.9239409862826
6	22.5	225.125	78.3974760764066
6	15	176.74	71.6313831088129
6	15	179.078	66.4165320489784
10	22.5	264.004	56.4858381376474
6	22.5	225.125	67.6636330514689
6	15	176.74	60.8975400838753
6	15	179.078	55.6826890240408
10	22.5	264.004	45.7519951127098
8	22.5	225.125	66.190097961345
8	22.5	225.125	66.190097961345
12	30	264.004	66.190097961345
8	15	179.078	50.3901311465711
8	22.5	264.004	40.4594372352401
12	22.5	264.004	35.2445861754055
6	16	182.5	71.7664277948584
6	15.5	180.807	75.7675522478848
6	15.5	180.807	68.6116568979264
8	23	225.125	69.5940136246757
8	15.5	180.807	65.0832849796133
8	15.5	180.807	61.6067176063902
12	23	264.004	54.9862549988362
6	19.5	182.5	80.1575628301739
6	19.5	182.5	73.0016674802155
8	27	225.125	73.9840242069648
8	19.5	182.5	69.4732955619024
8	19.5	182.5	65.9967281886793
12	27	264.004	59.3762655811254
6	23	182.5	76.5007642082354
8	30.5	225.125	77.4831209349847
8	23	182.5	72.9723922899223
8	23	182.5	69.4958249166993
12	30.5	264.004	62.8753623091452
8	30	225.125	74.3283500380527
8	22.5	176.74	69.8176213929903
8	22.5	179.078	66.3410540197672
12	30	264.004	59.7205914122132
10	30	225.125	63.6440827697812
10	30	225.125	60.1675153965581
14	37.5	264.004	53.5470527890041
12	30	225.125	56.639143478245
16	37.5	264.004	50.018680870691
16	30	264.004	42.0313848524056
8	23.5	182.5	75.7392668489488
8	23.5	182.5	70.37234533648
10	31	225.125	71.109112881542
10	23.5	182.5	67.7260663977452
10	23.5	182.5	65.1186408678279
14	31	264.004	60.1532939121624
8	27	182.5	76.6656966129667
10	34.5	225.125	77.4024641580287
10	27	182.5	74.0194176742318
10	27	182.5	71.4119921443146
14	34.5	264.004	66.4466451886491
10	38	225.125	74.6598651915748
10	30.5	182.5	71.276818707778
10	30.5	182.5	68.6693931778607
14	38	264.004	63.7040462221952
12	37.5	225.125	69.647508080141
12	37.5	225.125	67.0400825502237
16	45	264.004	62.0747355945582
14	37.5	225.125	59.02688209902
18	45	264.004	54.0615351433545
20	45	264.004	48.8078306747024
-	-	-	-
