episode,steps,actions,episode_reward
1,234,162,408.64843659195157
2,300,173,176.45481586264395
3,144,71,171.1641742930993
4,707,402,464.37733805931356
5,301,181,175.54961174271315
6,589,343,492.1367036097441
7,114,72,126.62238002941659
8,88,69,90.44350041560479
