time_upper,rate
2.0,0.3718
4.0,0.3735
6.0,0.2773
8.0,0.2982
10.0,0.306
12.0,0.3948
14.0,0.3803
16.0,0.3913
18.0,0.4338
20.0,0.5071
22.0,0.4333
24.0,0.43
26.0,0.4525
28.0,0.3992
30.0,0.4081
32.0,0.4387
34.0,0.3936
36.0,0.3475
38.0,0.3188
40.0,0.3121
42.0,0.4201
44.0,0.3305
46.0,0.3351
48.0,0.3487
50.0,0.3726
52.0,0.4138
54.0,0.3987
56.0,0.3394
58.0,0.3361
60.0,0.3524
62.0,0.3687
64.0,0.366
66.0,0.3345
68.0,0.3282
70.0,0.3306
72.0,0.3367
74.0,0.321
76.0,0.3274
78.0,0.3772
80.0,0.3495
82.0,0.3813
84.0,0.3289
86.0,0.3784
88.0,0.3402
90.0,0.3366
92.0,0.3709
94.0,0.3478
96.0,0.4651
98.0,0.3389
100.0,0.3252
102.0,0.3224
104.0,0.309
106.0,0.3443
108.0,0.3837
110.0,0.3566
112.0,0.3364
114.0,0.3502
116.0,0.3197
118.0,0.3247
120.0,0.3277
122.0,0.3459
124.0,0.3815
126.0,0.3767
128.0,0.3107
130.0,0.3336
132.0,0.3259
134.0,0.3275
136.0,0.3372
138.0,0.3738
140.0,0.3672
142.0,0.3741
144.0,0.4243
146.0,0.3368
148.0,0.3279
150.0,0.3685
152.0,0.5331
154.0,0.4443
156.0,0.4718
158.0,0.358
160.0,0.416
162.0,0.3503
164.0,0.3442
166.0,0.4392
168.0,0.5368
170.0,0.5711
172.0,0.4662
174.0,0.3443
176.0,0.3108
178.0,0.4084
180.0,0.3497
182.0,0.3554
184.0,0.3531
186.0,0.2922
188.0,0.3836
190.0,0.3009
192.0,0.3239
194.0,0.55
196.0,0.5382
198.0,0.5055
200.0,0.4433
202.0,0.4798
204.0,0.4082
206.0,0.3358
208.0,0.3725
210.0,0.3106
212.0,0.4782
214.0,0.3841
216.0,0.3661
218.0,0.4316
220.0,0.3164
222.0,0.3392
224.0,0.3085
226.0,0.3233
228.0,0.3711
230.0,0.3569
232.0,0.3998
234.0,0.3953
236.0,0.3381
238.0,0.3223
240.0,0.3293
242.0,0.3679
244.0,0.3627
246.0,0.2455
248.0,0.317
250.0,0.2963
252.0,0.3135
254.0,0.3178
256.0,0.3288
258.0,0.3547
260.0,0.3612
262.0,0.3126
264.0,0.3036
266.0,0.3047
268.0,0.3033
270.0,0.314
272.0,0.3405
274.0,0.3446
276.0,0.3486
278.0,0.301
280.0,0.2949
282.0,0.3147
284.0,0.3135
286.0,0.3464
288.0,0.3696
290.0,0.3683
292.0,0.3389
294.0,0.3187
296.0,0.3208
298.0,0.3342
300.0,0.3225
302.0,0.3864
304.0,0.3928
306.0,0.2837
308.0,0.3997
310.0,0.439
312.0,0.6048
314.0,0.7801
316.0,0.5744
318.0,0.4836
320.0,0.5248
322.0,0.6275
324.0,0.6423
326.0,0.6587
328.0,0.6216
330.0,0.7524
332.0,0.6993
334.0,0.6302
336.0,0.5527
338.0,0.5596
340.0,0.7173
342.0,0.6416
344.0,0.5953
346.0,0.4273
348.0,0.4385
350.0,0.4684
352.0,0.396
354.0,0.3976
356.0,0.4066
358.0,0.3387
360.0,0.3576
362.0,0.3755
364.0,0.5447
366.0,0.6419
368.0,0.4665
370.0,0.3928
372.0,0.391
374.0,0.5095
376.0,0.5081
378.0,0.6404
380.0,0.6104
382.0,0.5511
384.0,0.5148
386.0,0.3297
388.0,0.4539
390.0,0.3702
392.0,0.4357
394.0,0.449
396.0,0.3697
398.0,0.3249
400.0,0.3286
402.0,0.41
404.0,0.3579
406.0,0.5079
408.0,0.556
410.0,0.583
412.0,0.5774
414.0,0.5131
416.0,0.3979
418.0,0.4229
420.0,0.3883
422.0,0.3916
424.0,0.4816
426.0,0.5194
428.0,0.5373
430.0,0.5305
432.0,0.5346
434.0,0.4767
436.0,0.7031
438.0,0.7807
440.0,0.6904
442.0,0.5801
444.0,0.5161
446.0,0.4405
448.0,0.5993
450.0,0.4414
452.0,0.4646
454.0,0.374
456.0,0.3869
458.0,0.3768
460.0,0.3757
462.0,0.3866
464.0,0.5686
466.0,0.4949
468.0,0.4796
470.0,0.4901
472.0,0.4794
474.0,0.4572
476.0,0.4026
478.0,0.5567
480.0,0.614
482.0,0.7229
484.0,0.7688
486.0,0.6699
488.0,0.701
490.0,0.623
492.0,0.6853
494.0,0.7116
496.0,0.7077
498.0,0.5824
500.0,0.7268
502.0,1.0
504.0,0.6777
506.0,0.7429
508.0,0.6969
510.0,0.707
512.0,0.6492
514.0,0.6813
516.0,0.6897
518.0,0.638
520.0,0.6651
522.0,0.6539
524.0,0.6428
526.0,0.65
528.0,0.7435
530.0,0.7199
532.0,0.7795
534.0,0.7135
536.0,0.6936
538.0,0.6454
540.0,0.6497
542.0,0.6267
544.0,0.6745
546.0,0.6799
548.0,0.7744
550.0,0.6588
552.0,0.6408
554.0,0.7896
556.0,0.6316
558.0,0.6738
560.0,0.8431
562.0,0.9111
564.0,0.7185
566.0,0.7906
568.0,0.918
570.0,0.7796
572.0,0.7014
574.0,0.6126
576.0,0.4612
578.0,0.3888
580.0,0.3758
582.0,0.6693
584.0,0.7133
586.0,0.6203
588.0,0.5183
590.0,0.4656
592.0,0.4632
594.0,0.416
596.0,0.3568
598.0,0.3647
600.0,0.3707
602.0,0.408
604.0,0.4429
606.0,0.4127
608.0,0.4767
610.0,0.4646
612.0,0.4012
614.0,0.4233
616.0,0.4499
618.0,0.461
620.0,0.4884
622.0,0.5054
624.0,0.4643
626.0,0.4189
628.0,0.4994
630.0,0.4745
632.0,0.5674
634.0,0.5558
636.0,0.534
638.0,0.4735
640.0,0.4944
642.0,0.5633
644.0,0.5491
646.0,0.5127
648.0,0.4798
650.0,0.5759
652.0,0.5458
654.0,0.5572
656.0,0.6039
658.0,0.5431
660.0,0.5082
662.0,0.5475
664.0,0.52
666.0,0.4805
668.0,0.5314
670.0,0.548
672.0,0.4536
674.0,0.4456
676.0,0.4179
678.0,0.5656
680.0,0.3987
682.0,0.4842
684.0,0.5443
686.0,0.4253
688.0,0.3802
690.0,0.3715
692.0,0.4815
694.0,0.5338
696.0,0.4246
698.0,0.424
700.0,0.4541
702.0,0.4441
704.0,0.5852
706.0,0.4969
708.0,0.5838
710.0,0.4497
712.0,0.3877
714.0,0.3748
716.0,0.3683
718.0,0.4331
720.0,0.3845
722.0,0.4504
724.0,0.4236
726.0,0.4602
728.0,0.385
730.0,0.3775
732.0,0.3968
734.0,0.4214
736.0,0.4256
738.0,0.5665
740.0,0.4664
742.0,0.483
744.0,0.5843
746.0,0.3764
748.0,0.3814
750.0,0.5598
752.0,0.5295
754.0,0.4385
756.0,0.4529
758.0,0.3613
760.0,0.4039
762.0,0.3934
764.0,0.3823
766.0,0.4732
768.0,0.5721
770.0,0.4323
772.0,0.3979
774.0,0.3868
776.0,0.4614
