time_upper,rate
2.0,0.5811
4.0,0.5038
6.0,0.4915
8.0,0.5013
10.0,0.5154
12.0,0.4756
14.0,0.4431
16.0,0.4647
18.0,0.4721
20.0,0.46
22.0,0.4312
24.0,0.4054
26.0,0.4444
28.0,0.4253
30.0,0.3689
32.0,0.4116
34.0,0.3727
36.0,0.3196
38.0,0.3987
40.0,0.3496
42.0,0.3496
44.0,0.3534
46.0,0.3602
48.0,0.4019
50.0,0.3055
52.0,0.3736
54.0,0.363
56.0,0.3401
58.0,0.3671
60.0,0.3469
62.0,0.463
64.0,0.3556
66.0,0.3543
68.0,0.3479
70.0,0.3584
72.0,0.3869
74.0,0.3363
76.0,0.3587
78.0,0.3866
80.0,0.3504
82.0,0.3763
84.0,0.3582
86.0,0.3545
88.0,0.3738
90.0,0.3615
92.0,0.4135
94.0,0.39
96.0,0.3807
98.0,0.3921
100.0,0.3624
102.0,0.3406
104.0,0.3763
106.0,0.4027
108.0,0.4007
110.0,0.3378
112.0,0.3829
114.0,0.3891
116.0,0.3527
118.0,0.3771
120.0,0.3484
122.0,0.4467
124.0,0.3611
126.0,0.3588
128.0,0.3755
130.0,0.3817
132.0,0.395
134.0,0.3326
136.0,0.3346
138.0,0.3682
140.0,0.347
142.0,0.3336
144.0,0.3342
146.0,0.3628
148.0,0.3296
150.0,0.3521
152.0,0.42
154.0,0.3417
156.0,0.3165
158.0,0.3772
160.0,0.3316
162.0,0.3443
164.0,0.3119
166.0,0.3543
168.0,0.3759
170.0,0.367
172.0,0.3791
174.0,0.3314
176.0,0.3351
178.0,0.3585
180.0,0.3161
182.0,0.4876
184.0,0.3821
186.0,0.3367
188.0,0.3362
190.0,0.3476
192.0,0.3635
194.0,0.3332
196.0,0.331
198.0,0.3452
200.0,0.3115
202.0,0.3324
204.0,0.3463
206.0,0.3597
208.0,0.3529
210.0,0.2974
212.0,0.3536
214.0,0.3279
216.0,0.2826
218.0,0.3964
220.0,0.3523
222.0,0.3552
224.0,0.3094
226.0,0.3256
228.0,0.3425
230.0,0.2847
232.0,0.3822
234.0,0.342
236.0,0.3265
238.0,0.3602
240.0,0.331
242.0,0.4631
244.0,0.3899
246.0,0.3722
248.0,0.3589
250.0,0.4032
252.0,0.415
254.0,0.3707
256.0,0.3834
258.0,0.4035
260.0,0.3667
262.0,0.3544
264.0,0.3828
266.0,0.4026
268.0,0.375
270.0,0.3811
272.0,0.416
274.0,0.4057
276.0,0.4485
278.0,0.4209
280.0,0.4432
282.0,0.4393
284.0,0.4191
286.0,0.4448
288.0,0.4406
290.0,0.4199
292.0,0.4911
294.0,0.4433
296.0,0.4102
298.0,0.4292
300.0,0.4248
302.0,0.5491
304.0,0.4537
306.0,0.4435
308.0,0.4119
310.0,0.4225
312.0,0.4347
314.0,0.3637
316.0,0.4044
318.0,0.451
320.0,0.4697
322.0,0.4825
324.0,0.5177
326.0,0.5383
328.0,0.5324
330.0,0.5229
332.0,0.5719
334.0,0.5218
336.0,0.4632
338.0,0.5519
340.0,0.5329
342.0,0.5555
344.0,0.4981
346.0,0.5263
348.0,0.453
350.0,0.4142
352.0,0.4564
354.0,0.4605
356.0,0.4233
358.0,0.4525
360.0,0.4511
362.0,0.5424
364.0,0.5073
366.0,0.4705
368.0,0.4893
370.0,0.4802
372.0,0.492
374.0,0.4707
376.0,0.4757
378.0,0.5545
380.0,0.442
382.0,0.4522
384.0,0.4736
386.0,0.4619
388.0,0.4701
390.0,0.4438
392.0,0.4941
394.0,0.4868
396.0,0.6777
398.0,0.5096
400.0,0.499
402.0,0.7346
404.0,0.4601
406.0,0.4756
408.0,0.5056
410.0,0.4386
412.0,0.4855
414.0,0.5644
416.0,0.5778
418.0,0.4794
420.0,0.4574
422.0,0.5581
424.0,0.7158
426.0,0.5097
428.0,0.4798
430.0,0.4724
432.0,0.4699
434.0,0.4455
436.0,0.4664
438.0,0.5017
440.0,0.4698
442.0,0.4521
444.0,0.4953
446.0,0.4852
448.0,0.4885
450.0,0.4845
452.0,0.5238
454.0,0.4762
456.0,0.4479
458.0,0.5065
460.0,0.5147
462.0,0.4938
464.0,0.4925
466.0,0.5276
468.0,0.5208
470.0,0.4461
472.0,0.4962
474.0,0.485
476.0,0.4701
478.0,0.4797
480.0,0.4627
482.0,0.5651
484.0,0.6413
486.0,0.6703
488.0,0.7118
490.0,0.5596
492.0,0.5093
494.0,0.4612
496.0,0.473
498.0,0.4936
500.0,0.4836
502.0,0.4805
504.0,0.4956
506.0,0.507
508.0,0.4816
510.0,0.4714
512.0,0.5453
514.0,0.472
516.0,0.4259
518.0,0.5455
520.0,0.4789
522.0,0.4725
524.0,0.4345
526.0,0.4836
528.0,0.4505
530.0,0.4593
532.0,0.4988
534.0,0.4798
536.0,0.5051
538.0,0.4915
540.0,0.4858
542.0,0.6173
544.0,0.4945
546.0,0.5303
548.0,0.4839
550.0,0.5204
552.0,0.5265
