time_upper,rate
2.0,0.352
4.0,0.3209
6.0,0.342
8.0,0.8198
10.0,1.0
12.0,0.4049
14.0,0.3087
16.0,0.318
18.0,0.3197
20.0,0.3138
22.0,0.3425
24.0,0.3249
26.0,0.3014
28.0,0.2997
30.0,0.3041
32.0,0.4107
34.0,0.3388
36.0,0.3207
38.0,0.2973
40.0,0.2914
42.0,0.2997
44.0,0.301
46.0,0.3199
48.0,0.3073
50.0,0.3205
52.0,0.299
54.0,0.2897
56.0,0.3059
58.0,0.2897
60.0,0.2835
62.0,0.3603
64.0,0.3199
66.0,0.5075
68.0,0.8795
70.0,0.7619
72.0,0.3824
74.0,0.2806
76.0,0.3132
78.0,0.3494
80.0,0.3356
82.0,0.3342
84.0,0.2996
86.0,0.3012
88.0,0.2948
90.0,0.299
92.0,0.3881
94.0,0.3261
96.0,0.3134
98.0,0.2852
100.0,0.2916
102.0,0.289
104.0,0.2959
106.0,0.3004
108.0,0.3024
110.0,0.317
112.0,0.2707
114.0,0.2818
116.0,0.2914
118.0,0.269
120.0,0.2867
122.0,0.3586
124.0,0.3236
126.0,0.8676
128.0,0.9129
130.0,0.461
132.0,0.3532
134.0,0.3093
136.0,0.3152
138.0,0.3108
140.0,0.3205
142.0,0.3221
144.0,0.296
146.0,0.2795
148.0,0.2777
150.0,0.2718
152.0,0.3687
154.0,0.3136
156.0,0.294
158.0,0.286
160.0,0.2966
162.0,0.3036
164.0,0.2866
166.0,0.2881
168.0,0.2785
170.0,0.2999
172.0,0.2882
174.0,0.2919
176.0,0.3078
178.0,0.2603
180.0,0.2921
182.0,0.3376
184.0,0.3119
186.0,0.5987
188.0,0.7484
190.0,0.7583
192.0,0.3941
194.0,0.3281
196.0,0.2695
198.0,0.2866
200.0,0.2986
202.0,0.3181
204.0,0.3144
206.0,0.2776
208.0,0.2778
210.0,0.2763
212.0,0.3836
214.0,0.3244
216.0,0.3355
218.0,0.2936
220.0,0.3067
222.0,0.3147
224.0,0.3114
226.0,0.337
228.0,0.3151
230.0,0.3213
232.0,0.2849
234.0,0.2804
236.0,0.2439
238.0,0.2578
240.0,0.2636
242.0,0.3454
244.0,0.344
246.0,0.2831
248.0,0.2756
250.0,0.2821
252.0,0.2948
254.0,0.279
256.0,0.273
258.0,0.2625
260.0,0.3064
262.0,0.3093
264.0,0.3176
266.0,0.3389
268.0,0.355
270.0,0.5933
272.0,0.7788
274.0,0.794
276.0,0.3376
278.0,0.2806
280.0,0.2951
282.0,0.2731
284.0,0.2754
286.0,0.2901
288.0,0.2712
290.0,0.3302
292.0,0.3072
294.0,0.2886
296.0,0.2872
298.0,0.2551
300.0,0.2668
302.0,0.3481
304.0,0.2985
306.0,0.6139
308.0,0.7466
310.0,0.7596
312.0,0.3605
314.0,0.2714
316.0,0.2739
318.0,0.2952
320.0,0.2963
322.0,0.3302
324.0,0.2966
326.0,0.2808
328.0,0.2737
330.0,0.2821
332.0,0.3827
334.0,0.3129
336.0,0.2759
338.0,0.271
340.0,0.2783
342.0,0.2862
344.0,0.2468
346.0,0.2885
348.0,0.2924
350.0,0.297
352.0,0.2807
354.0,0.286
356.0,0.3021
358.0,0.2796
360.0,0.2671
362.0,0.3449
364.0,0.3071
366.0,0.4629
368.0,0.6409
370.0,0.7468
372.0,0.5657
374.0,0.3433
376.0,0.2798
378.0,0.2418
380.0,0.2985
382.0,0.3092
384.0,0.3184
386.0,0.2785
388.0,0.2729
390.0,0.2722
392.0,0.3852
394.0,0.3165
396.0,0.3012
398.0,0.2718
400.0,0.2735
402.0,0.2693
404.0,0.3082
406.0,0.3075
408.0,0.2813
410.0,0.2917
412.0,0.2776
414.0,0.2658
416.0,0.2909
418.0,0.2869
420.0,0.2661
422.0,0.3392
424.0,0.3143
426.0,0.4309
428.0,0.8462
430.0,0.6743
432.0,0.331
434.0,0.2982
436.0,0.2894
438.0,0.3054
440.0,0.2763
442.0,0.3011
444.0,0.2842
446.0,0.2937
448.0,0.2657
450.0,0.2573
452.0,0.3608
454.0,0.3014
456.0,0.2803
458.0,0.2517
460.0,0.2637
462.0,0.2572
464.0,0.2641
466.0,0.2739
468.0,0.2812
470.0,0.2848
472.0,0.2643
474.0,0.2563
476.0,0.2835
478.0,0.2691
480.0,0.2779
482.0,0.4063
484.0,0.3348
486.0,0.2596
488.0,0.748
490.0,0.8216
492.0,0.6062
494.0,0.3516
496.0,0.2847
498.0,0.3127
500.0,0.3196
502.0,0.3228
504.0,0.2925
506.0,0.3126
508.0,0.2649
510.0,0.2697
512.0,0.3487
514.0,0.3126
516.0,0.2894
518.0,0.2624
520.0,0.2637
522.0,0.2868
524.0,0.2789
526.0,0.2788
528.0,0.2962
530.0,0.303
532.0,0.2603
534.0,0.2643
536.0,0.276
538.0,0.2578
540.0,0.2626
542.0,0.3445
544.0,0.2892
546.0,0.3265
548.0,0.7359
550.0,0.7343
552.0,0.5659
554.0,0.3267
556.0,0.2936
558.0,0.2922
560.0,0.2991
562.0,0.3237
564.0,0.3073
566.0,0.3056
568.0,0.2886
570.0,0.3001
572.0,0.3786
574.0,0.3164
576.0,0.2993
578.0,0.2717
580.0,0.3146
582.0,0.3185
584.0,0.3104
586.0,0.3077
588.0,0.2943
590.0,0.3221
592.0,0.313
594.0,0.3078
596.0,0.3033
598.0,0.2807
600.0,0.2811
602.0,0.3547
604.0,0.3143
606.0,0.3618
608.0,0.3652
610.0,0.3572
612.0,0.418
614.0,0.3692
616.0,0.3833
618.0,0.3756
620.0,0.3832
622.0,0.506
624.0,0.4729
626.0,0.525
628.0,0.4655
630.0,0.3401
632.0,0.4066
634.0,0.3502
636.0,0.3298
638.0,0.3109
640.0,0.3128
642.0,0.2893
644.0,0.2974
646.0,0.2921
648.0,0.3328
650.0,0.3013
652.0,0.2874
654.0,0.2861
656.0,0.3074
658.0,0.2802
660.0,0.2828
662.0,0.3557
664.0,0.3508
666.0,0.3232
668.0,0.5338
670.0,0.6457
672.0,0.7132
674.0,0.4861
676.0,0.4239
678.0,0.3238
680.0,0.3139
682.0,0.331
684.0,0.3242
686.0,0.309
688.0,0.3151
690.0,0.305
692.0,0.4182
694.0,0.3534
696.0,0.334
698.0,0.2888
700.0,0.2907
702.0,0.295
704.0,0.3091
706.0,0.3073
708.0,0.3409
710.0,0.3241
712.0,0.3238
714.0,0.3065
716.0,0.3437
718.0,0.3038
720.0,0.3343
722.0,0.4213
724.0,0.3568
726.0,0.4005
728.0,0.8625
730.0,0.8565
732.0,0.4935
734.0,0.3231
736.0,0.3318
738.0,0.3254
740.0,0.3592
742.0,0.3609
744.0,0.3362
746.0,0.3114
748.0,0.319
750.0,0.3162
752.0,0.4145
754.0,0.384
756.0,0.3313
758.0,0.315
760.0,0.297
762.0,0.3108
764.0,0.3146
766.0,0.3091
768.0,0.3672
770.0,0.3485
772.0,0.335
774.0,0.3241
776.0,0.3282
778.0,0.3183
780.0,0.3258
782.0,0.3986
784.0,0.3873
786.0,0.7139
788.0,0.8598
790.0,0.7929
792.0,0.3999
794.0,0.3661
796.0,0.3711
