time_upper,rate
2.0,0.8101
4.0,0.7968
6.0,0.775
8.0,0.7934
10.0,0.7527
12.0,0.7867
14.0,0.791
16.0,0.7655
18.0,0.7649
20.0,0.774
22.0,0.7955
24.0,0.7974
26.0,0.799
28.0,0.8053
30.0,0.8211
32.0,0.7852
34.0,0.8008
36.0,0.8077
38.0,0.7885
40.0,0.7784
42.0,0.7856
44.0,0.7897
46.0,0.785
48.0,0.8006
50.0,0.8046
52.0,0.7915
54.0,0.7997
56.0,0.8072
58.0,0.802
60.0,0.7853
62.0,0.8059
64.0,0.7849
66.0,0.8224
68.0,0.7983
70.0,0.8044
72.0,0.8309
74.0,0.8003
76.0,0.7974
78.0,0.8343
80.0,0.8197
82.0,0.8618
84.0,0.8229
86.0,0.8306
88.0,0.8138
90.0,0.8366
92.0,0.8593
94.0,0.8348
96.0,0.8159
98.0,0.8318
100.0,0.8145
102.0,0.8313
104.0,0.8228
106.0,0.815
108.0,0.7833
110.0,0.7868
112.0,0.8024
114.0,0.8034
116.0,0.8175
118.0,0.8218
120.0,0.84
122.0,0.895
124.0,0.8566
126.0,0.8326
128.0,0.8215
130.0,0.8268
132.0,0.8173
134.0,0.8297
136.0,0.842
138.0,0.7821
140.0,0.8305
142.0,0.8502
144.0,0.7792
146.0,0.8037
148.0,0.7968
150.0,0.8004
152.0,0.829
154.0,0.7875
156.0,0.7972
158.0,0.8016
160.0,0.7825
162.0,0.8213
164.0,0.7583
166.0,0.7552
168.0,0.7453
170.0,0.8295
172.0,0.8173
174.0,0.8302
176.0,0.8226
178.0,0.8285
180.0,0.838
182.0,0.8054
184.0,0.8223
186.0,0.8082
188.0,0.8607
190.0,0.8262
192.0,0.7533
194.0,0.7593
196.0,0.7316
198.0,0.7457
200.0,0.7309
202.0,0.7474
204.0,0.7761
206.0,0.7791
208.0,0.7529
210.0,0.7579
212.0,0.7571
214.0,0.8642
216.0,0.7574
218.0,0.7079
220.0,0.7641
222.0,0.7849
224.0,0.7562
226.0,0.8043
228.0,0.8111
230.0,0.7762
232.0,0.7799
234.0,0.804
236.0,0.8467
238.0,0.7712
240.0,0.8119
242.0,0.861
244.0,0.8722
246.0,0.8662
248.0,0.8844
250.0,0.8778
252.0,0.9128
254.0,0.9208
256.0,0.8834
258.0,0.8933
260.0,0.895
262.0,0.8878
264.0,0.8776
266.0,0.8979
268.0,0.8962
270.0,0.8854
272.0,0.9047
274.0,0.8858
276.0,0.8815
278.0,0.8927
280.0,0.9046
282.0,0.8975
284.0,0.8942
286.0,0.9111
288.0,0.8884
290.0,0.9032
292.0,0.9075
294.0,0.908
296.0,0.8666
298.0,0.876
300.0,0.8891
302.0,0.9325
304.0,0.9039
306.0,0.9293
308.0,0.9071
310.0,0.9221
312.0,0.8929
314.0,0.9126
316.0,0.9181
318.0,0.9133
320.0,0.9091
322.0,0.9086
324.0,0.9192
326.0,0.8999
328.0,0.9252
330.0,0.9221
332.0,0.9394
334.0,0.9209
336.0,0.9255
338.0,0.9286
340.0,0.9331
342.0,0.9045
344.0,0.896
346.0,0.9294
348.0,0.9192
350.0,0.9127
352.0,0.9216
354.0,0.9024
356.0,0.926
358.0,0.912
360.0,0.9232
362.0,0.9433
364.0,0.9153
366.0,0.8902
368.0,0.879
370.0,0.933
372.0,0.9082
374.0,0.9073
376.0,0.9419
378.0,0.9105
380.0,0.9162
382.0,0.9234
384.0,0.9087
386.0,0.9022
388.0,0.9144
390.0,0.8986
392.0,0.9444
394.0,0.9258
396.0,0.9159
398.0,0.9208
400.0,0.8887
402.0,0.9164
404.0,0.9133
406.0,0.9388
408.0,0.9217
410.0,0.9317
412.0,0.9196
414.0,0.8919
416.0,0.9029
418.0,0.9299
420.0,0.9287
422.0,0.9114
424.0,0.9078
426.0,0.9211
428.0,0.9186
430.0,0.9029
432.0,0.8976
434.0,0.8863
436.0,0.859
438.0,0.8802
440.0,0.8806
442.0,0.9112
444.0,0.9213
446.0,0.9214
448.0,0.9241
450.0,0.9142
452.0,0.9205
454.0,0.9114
456.0,0.9001
458.0,0.9184
460.0,0.9001
462.0,0.9148
464.0,0.9106
466.0,0.9068
468.0,0.9208
470.0,0.9016
472.0,0.8961
474.0,0.9095
476.0,0.9124
478.0,0.9058
480.0,0.8913
482.0,0.9081
484.0,0.8995
486.0,0.9044
488.0,0.9121
490.0,0.907
492.0,0.9148
494.0,0.9349
496.0,0.9252
498.0,0.9065
500.0,0.9113
502.0,0.9094
504.0,0.9106
506.0,0.9192
508.0,0.9187
510.0,0.9405
512.0,0.9288
514.0,0.9171
516.0,0.9228
518.0,0.923
520.0,0.9249
522.0,0.8914
524.0,0.9693
526.0,0.9295
528.0,0.9292
530.0,0.9339
532.0,0.9167
534.0,0.9044
536.0,0.9109
538.0,0.9123
540.0,0.9165
542.0,0.9299
544.0,0.9225
546.0,0.918
548.0,0.9218
550.0,0.9088
552.0,0.9195
554.0,0.9055
556.0,0.9259
558.0,0.9237
560.0,0.9311
562.0,0.9219
564.0,0.9073
566.0,0.8998
568.0,0.9126
570.0,0.9012
572.0,0.9181
574.0,0.9008
576.0,0.9227
578.0,0.9008
580.0,0.9131
582.0,0.9378
584.0,0.9208
586.0,0.9415
588.0,0.9261
590.0,0.9007
592.0,0.9218
594.0,0.8988
596.0,0.9261
598.0,0.9132
600.0,0.906
602.0,0.9347
604.0,0.9181
606.0,0.9166
608.0,0.9215
610.0,0.928
612.0,0.9243
614.0,0.9301
616.0,0.9335
618.0,0.9305
620.0,0.9347
622.0,0.9309
624.0,0.9304
626.0,0.9353
628.0,0.9355
630.0,0.9408
632.0,0.9456
634.0,0.9318
636.0,0.9397
638.0,0.9314
640.0,0.9111
642.0,0.919
644.0,0.9198
646.0,0.9326
648.0,0.9387
650.0,0.9182
652.0,0.9329
654.0,0.9152
656.0,0.9353
658.0,0.9308
660.0,0.9223
662.0,0.9633
664.0,0.937
666.0,0.9228
668.0,0.8547
670.0,0.8611
672.0,0.8718
674.0,0.846
676.0,0.9338
678.0,0.9296
680.0,0.9305
682.0,0.9289
684.0,0.9241
686.0,0.9547
688.0,0.9445
690.0,0.9308
692.0,0.9829
694.0,0.9388
696.0,0.942
698.0,0.9547
700.0,0.9378
702.0,0.9591
704.0,0.9609
706.0,0.862
708.0,0.9217
710.0,0.9414
712.0,0.9384
714.0,0.9424
716.0,0.9425
718.0,0.9417
720.0,0.9795
722.0,0.9897
724.0,0.9436
726.0,0.9242
728.0,0.9414
730.0,0.9395
732.0,0.9517
734.0,0.9469
736.0,0.9449
738.0,0.9621
740.0,0.9595
742.0,0.9399
744.0,0.9478
746.0,0.937
748.0,0.9681
750.0,0.9791
752.0,0.9689
754.0,0.9912
756.0,0.9495
758.0,0.9497
760.0,0.9524
762.0,0.9238
764.0,0.9228
766.0,0.913
768.0,0.9444
770.0,0.9147
772.0,0.9359
774.0,0.9384
776.0,0.925
778.0,0.9242
780.0,0.9413
782.0,0.9745
784.0,0.9399
786.0,0.9597
788.0,0.9561
790.0,0.9399
792.0,0.9418
794.0,0.9607
796.0,0.9559
798.0,0.9479
800.0,0.9481
802.0,0.9631
