time_upper,rate
2.0,0.5899
4.0,0.5618
6.0,0.6445
8.0,0.6278
10.0,0.5493
12.0,0.5471
14.0,0.6527
16.0,0.6967
18.0,0.6324
20.0,0.5861
22.0,0.6227
24.0,0.6848
26.0,0.6355
28.0,0.7446
30.0,0.5543
32.0,0.5742
34.0,0.7169
36.0,0.5691
38.0,0.5503
40.0,0.5788
42.0,0.5614
44.0,0.6396
46.0,0.6485
48.0,0.6087
50.0,0.5832
52.0,0.5828
54.0,0.5731
56.0,0.6707
58.0,0.5872
60.0,0.5638
62.0,0.5682
64.0,0.6264
66.0,0.5381
68.0,0.6126
70.0,0.53
72.0,0.5255
74.0,0.6414
76.0,0.6572
78.0,0.5716
80.0,0.5181
82.0,0.5547
84.0,0.6057
86.0,0.5516
88.0,0.7388
90.0,0.5809
92.0,0.5775
94.0,0.6026
96.0,0.6788
98.0,0.5503
100.0,0.5788
102.0,0.5353
104.0,0.6153
106.0,0.7037
108.0,0.6037
110.0,0.535
112.0,0.5718
114.0,0.6392
116.0,0.5936
118.0,0.5663
120.0,0.5683
122.0,0.5343
124.0,0.635
126.0,0.5431
128.0,0.5165
130.0,0.6214
132.0,0.5417
134.0,0.657
136.0,0.6847
138.0,0.6301
140.0,0.5557
142.0,0.6285
144.0,0.6205
146.0,0.6046
148.0,0.6399
150.0,0.6353
152.0,0.5959
154.0,0.6456
156.0,0.6601
158.0,0.5424
160.0,0.579
162.0,0.5787
164.0,0.6058
166.0,0.784
168.0,0.6002
170.0,0.575
172.0,0.5788
174.0,0.7479
176.0,0.5917
178.0,0.5714
180.0,0.5695
182.0,0.5514
184.0,0.6997
186.0,0.5934
188.0,0.5392
190.0,0.5174
192.0,0.5264
194.0,0.6479
196.0,0.7309
198.0,0.5186
200.0,0.5647
202.0,0.6144
204.0,0.5769
206.0,0.7649
208.0,0.5797
210.0,0.5422
212.0,0.5571
214.0,0.6551
216.0,0.5803
218.0,0.5127
220.0,0.5573
222.0,0.5215
224.0,0.6106
226.0,0.6964
228.0,0.5964
230.0,0.5401
232.0,0.5279
234.0,0.6906
236.0,0.5632
238.0,0.5233
240.0,0.5065
242.0,0.5361
244.0,0.6923
246.0,0.5711
248.0,0.6491
250.0,0.5207
252.0,0.526
254.0,0.5931
256.0,0.6834
258.0,0.6114
260.0,0.5169
262.0,0.5689
264.0,0.6029
266.0,0.6268
268.0,0.601
270.0,0.5091
272.0,0.5512
274.0,0.6337
276.0,0.6506
278.0,0.5219
280.0,0.5509
282.0,0.5569
284.0,0.5654
286.0,0.7421
288.0,0.53
290.0,0.545
292.0,0.5349
294.0,0.7035
296.0,0.5847
298.0,0.6182
300.0,0.5705
302.0,0.5582
304.0,0.5873
306.0,0.622
308.0,0.6312
310.0,0.5727
312.0,0.5874
314.0,0.6286
316.0,0.7554
318.0,0.5978
320.0,0.5591
322.0,0.6068
324.0,0.653
326.0,0.6012
328.0,0.6572
330.0,0.6175
332.0,0.5429
334.0,0.6024
336.0,0.6489
338.0,0.5339
340.0,0.5762
342.0,0.5403
344.0,0.6959
346.0,0.6639
348.0,0.5961
350.0,0.5852
352.0,0.5494
354.0,0.6953
356.0,0.6167
358.0,0.6072
360.0,0.5931
362.0,0.5803
364.0,0.6501
366.0,0.6035
368.0,0.6583
370.0,0.7169
372.0,0.6574
374.0,0.7856
376.0,0.749
378.0,0.632
380.0,0.6087
382.0,0.6408
384.0,0.7496
386.0,0.6635
388.0,0.715
390.0,0.6426
392.0,0.7612
394.0,0.6802
396.0,0.6163
398.0,0.6832
400.0,0.5952
402.0,0.6793
404.0,0.7657
406.0,0.7562
408.0,0.6609
410.0,0.6371
412.0,0.7013
414.0,0.6103
416.0,0.7563
418.0,0.5938
420.0,0.6602
422.0,0.6352
424.0,0.754
426.0,0.7073
428.0,0.6686
430.0,0.6483
432.0,0.67
434.0,0.7342
436.0,0.8087
438.0,0.6715
440.0,0.7188
442.0,0.703
444.0,0.7612
446.0,0.6907
448.0,0.8061
450.0,0.682
452.0,0.6769
454.0,0.7317
456.0,0.822
458.0,0.7081
460.0,0.7218
462.0,0.6927
464.0,0.7327
466.0,0.8888
468.0,0.6783
470.0,0.754
472.0,0.6938
474.0,0.7653
476.0,0.7759
478.0,0.8498
480.0,0.7187
482.0,0.7099
484.0,0.7434
486.0,0.7449
488.0,0.8788
490.0,0.6546
492.0,0.6934
494.0,0.7861
496.0,0.8109
498.0,0.724
500.0,0.6477
502.0,0.7102
504.0,0.8215
506.0,0.815
508.0,0.7047
510.0,0.7944
512.0,0.7357
514.0,0.8123
516.0,0.7804
518.0,0.7253
520.0,0.7803
522.0,0.7624
524.0,0.7875
526.0,1.0
528.0,0.7235
530.0,0.7472
532.0,0.7418
534.0,0.8296
536.0,0.7451
538.0,0.7841
540.0,0.8217
542.0,0.7762
544.0,0.8446
546.0,0.7068
548.0,0.9157
550.0,0.8165
552.0,0.7615
554.0,0.9838
556.0,0.9718
558.0,0.8679
560.0,0.8094
562.0,0.7746
564.0,0.9112
566.0,0.809
568.0,0.7252
570.0,0.7161
572.0,0.7338
574.0,0.7842
576.0,0.7306
578.0,0.736
580.0,0.7347
582.0,0.7185
584.0,0.7343
586.0,0.694
588.0,0.7247
590.0,0.7303
592.0,0.7352
594.0,0.7421
596.0,0.7606
598.0,0.7541
600.0,0.7166
602.0,0.7283
604.0,0.7183
606.0,0.7194
608.0,0.7238
610.0,0.7269
612.0,0.7225
614.0,0.7287
616.0,0.7004
618.0,0.7135
620.0,0.7277
622.0,0.7607
624.0,0.7375
626.0,0.7589
628.0,0.7327
630.0,0.6988
632.0,0.7704
634.0,0.7257
636.0,0.7562
638.0,0.7394
640.0,0.7065
642.0,0.7076
644.0,0.6887
646.0,0.7007
648.0,0.7061
650.0,0.7091
652.0,0.7276
654.0,0.7224
656.0,0.7251
658.0,0.7206
660.0,0.7129
662.0,0.7217
664.0,0.6909
666.0,0.6961
668.0,0.721
670.0,0.708
672.0,0.7465
674.0,0.7193
676.0,0.7206
678.0,0.6939
680.0,0.6935
682.0,0.7249
684.0,0.6899
686.0,0.6688
688.0,0.6721
690.0,0.6698
692.0,0.6857
694.0,0.6755
696.0,0.6816
698.0,0.7395
700.0,0.703
702.0,0.715
704.0,0.7083
706.0,0.7133
708.0,0.7031
710.0,0.6823
712.0,0.689
714.0,0.6664
716.0,0.6571
718.0,0.68
720.0,0.6948
722.0,0.7143
724.0,0.7048
726.0,0.6801
728.0,0.6925
730.0,0.7141
732.0,0.7163
734.0,0.719
736.0,0.7034
738.0,0.7146
740.0,0.7189
742.0,0.7287
744.0,0.72
746.0,0.7044
748.0,0.7206
750.0,0.6871
752.0,0.6911
754.0,0.6718
756.0,0.6585
758.0,0.6637
760.0,0.6493
762.0,0.6783
764.0,0.6624
766.0,0.661
768.0,0.6681
770.0,0.6645
772.0,0.6819
774.0,0.6801
776.0,0.6684
778.0,0.6814
780.0,0.6735
782.0,0.7174
784.0,0.6867
786.0,0.6356
788.0,0.7001
790.0,0.6813
792.0,0.7426
794.0,0.6969
796.0,0.6881
798.0,0.6884
800.0,0.6803
802.0,0.6935
804.0,0.7258
806.0,0.7111
808.0,0.6921
810.0,0.6911
812.0,0.695
814.0,0.6731
816.0,0.6804
818.0,0.7066
820.0,0.6726
822.0,0.676
824.0,0.6706
826.0,0.6707
828.0,0.6902
830.0,0.688
832.0,0.6916
834.0,0.6963
836.0,0.6982
838.0,0.688
840.0,0.6564
842.0,0.678
844.0,0.6576
846.0,0.6238
848.0,0.6749
