time_upper,rate
2.0,0.6059
4.0,0.614
6.0,0.4968
8.0,0.5628
10.0,0.5358
12.0,0.5748
14.0,0.5216
16.0,0.5678
18.0,0.5925
20.0,0.6016
22.0,0.5885
24.0,0.5145
26.0,0.5557
28.0,0.5632
30.0,0.5403
32.0,0.5968
34.0,0.6113
36.0,0.579
38.0,0.5777
40.0,0.5158
42.0,0.5782
44.0,0.5902
46.0,0.5691
48.0,0.5786
50.0,0.5888
52.0,0.5851
54.0,0.5329
56.0,0.4961
58.0,0.5174
60.0,0.5765
62.0,0.5882
64.0,0.6004
66.0,0.5426
68.0,0.5696
70.0,0.5485
72.0,0.5706
74.0,0.5761
76.0,0.4863
78.0,0.5803
80.0,0.5988
82.0,0.5935
84.0,0.5345
86.0,0.5972
88.0,0.6113
90.0,0.5772
92.0,0.5936
94.0,0.5951
96.0,0.5473
98.0,0.588
100.0,0.551
102.0,0.582
104.0,0.5981
106.0,0.5888
108.0,0.5826
110.0,0.5795
112.0,0.5809
114.0,0.546
116.0,0.561
118.0,0.5936
120.0,0.5824
122.0,0.6125
124.0,0.5495
126.0,0.6973
128.0,0.6464
130.0,0.6164
132.0,0.6556
134.0,0.6865
136.0,0.6313
138.0,0.6553
140.0,0.6782
142.0,0.6981
144.0,0.6609
146.0,0.678
148.0,0.6236
150.0,0.6581
152.0,0.7273
154.0,0.7535
156.0,0.6377
158.0,0.726
160.0,0.6747
162.0,0.6754
164.0,0.7192
166.0,0.5891
168.0,0.6624
170.0,0.6426
172.0,0.6327
174.0,0.6074
176.0,0.5652
178.0,0.5976
180.0,0.6364
182.0,1.0
184.0,0.7135
186.0,0.6145
188.0,0.6533
190.0,0.5082
192.0,0.6356
194.0,0.6575
196.0,0.5497
198.0,0.6678
200.0,0.6562
202.0,0.6408
204.0,0.6048
206.0,0.6222
208.0,0.6343
210.0,0.6443
212.0,0.6606
214.0,0.6444
216.0,0.6658
218.0,0.6203
220.0,0.637
222.0,0.6699
224.0,0.6617
226.0,0.6572
228.0,0.6108
230.0,0.6187
232.0,0.6367
234.0,0.594
236.0,0.6243
238.0,0.6265
240.0,0.6214
242.0,0.6343
244.0,0.6383
246.0,0.6789
248.0,0.7093
250.0,0.6479
252.0,0.7347
254.0,0.7469
256.0,0.7981
258.0,0.7518
260.0,0.7301
262.0,0.6609
264.0,0.7129
266.0,0.7349
268.0,0.7238
270.0,0.6969
272.0,0.6816
274.0,0.7497
276.0,0.7353
278.0,0.7653
280.0,0.7409
282.0,0.7302
284.0,0.676
286.0,0.729
288.0,0.7725
290.0,0.624
292.0,0.6368
294.0,0.6375
296.0,0.6825
298.0,0.62
300.0,0.6359
302.0,0.712
304.0,0.8171
306.0,0.6244
308.0,0.659
310.0,0.6236
312.0,0.664
314.0,0.6534
316.0,0.5702
318.0,0.6739
320.0,0.6551
322.0,0.5724
324.0,0.6367
326.0,0.6388
328.0,0.5863
330.0,0.6353
332.0,0.6536
334.0,0.6729
336.0,0.6462
338.0,0.6827
340.0,0.6296
342.0,0.6544
344.0,0.6748
346.0,0.6524
348.0,0.6294
350.0,0.6471
352.0,0.6826
354.0,0.6501
356.0,0.5901
358.0,0.6404
360.0,0.6793
362.0,0.7463
364.0,0.77
366.0,0.6666
368.0,0.7156
370.0,0.5663
372.0,0.6763
374.0,0.6769
376.0,0.6212
378.0,0.589
380.0,0.6808
382.0,0.6758
384.0,0.6306
386.0,0.6397
388.0,0.6713
390.0,0.6562
392.0,0.655
394.0,0.6716
396.0,0.6351
398.0,0.6596
400.0,0.654
402.0,0.6673
404.0,0.6406
406.0,0.6734
408.0,0.6667
410.0,0.6624
412.0,0.6676
414.0,0.6387
416.0,0.6097
418.0,0.655
420.0,0.6464
422.0,0.6768
424.0,0.7015
426.0,0.6785
428.0,0.6355
430.0,0.6322
432.0,0.632
434.0,0.6601
436.0,0.6874
438.0,0.6465
440.0,0.6861
442.0,0.6302
444.0,0.6793
446.0,0.6627
448.0,0.4951
450.0,0.4972
452.0,0.5722
454.0,0.5544
456.0,0.5419
458.0,0.5482
460.0,0.547
462.0,0.5444
464.0,0.5579
466.0,0.5423
468.0,0.5452
470.0,0.5531
472.0,0.5316
474.0,0.5496
476.0,0.6002
478.0,0.6656
480.0,0.5968
482.0,0.5794
484.0,0.6003
486.0,0.5968
488.0,0.5563
490.0,0.5504
492.0,0.6079
494.0,0.6106
496.0,0.6012
498.0,0.5709
500.0,0.5978
502.0,0.5189
504.0,0.4667
506.0,0.5318
508.0,0.6009
510.0,0.5671
512.0,0.6211
514.0,0.6277
516.0,0.5816
518.0,0.6177
520.0,0.6105
522.0,0.6179
524.0,0.6224
526.0,0.5798
528.0,0.6097
530.0,0.596
532.0,0.5704
534.0,0.6141
536.0,0.6205
538.0,0.6514
540.0,0.6648
542.0,0.6395
544.0,0.6783
546.0,0.6659
548.0,0.6566
550.0,0.6284
552.0,0.6664
554.0,0.6605
556.0,0.6535
558.0,0.624
560.0,0.6247
562.0,0.6686
564.0,0.6402
566.0,0.5765
568.0,0.6147
570.0,0.6264
572.0,0.6357
574.0,0.633
576.0,0.6308
578.0,0.6463
580.0,0.573
582.0,0.6496
584.0,0.6499
586.0,0.6423
588.0,0.6358
590.0,0.6373
592.0,0.6553
594.0,0.534
596.0,0.6469
598.0,0.6572
600.0,0.6478
602.0,0.6749
604.0,0.6183
606.0,0.6656
608.0,0.659
610.0,0.5643
612.0,0.6529
614.0,0.6526
616.0,0.6047
618.0,0.6603
620.0,0.6511
622.0,0.6678
624.0,0.6558
626.0,0.6556
628.0,0.703
630.0,0.6917
632.0,0.6748
634.0,0.6703
636.0,0.67
638.0,0.6665
640.0,0.5765
642.0,0.7475
644.0,0.6803
646.0,0.653
648.0,0.6212
650.0,0.6875
652.0,0.7179
654.0,0.689
656.0,0.6609
658.0,0.6904
660.0,0.5828
662.0,0.6898
664.0,0.6714
666.0,0.6873
668.0,0.6855
670.0,0.636
672.0,0.6673
674.0,0.6743
676.0,0.6476
678.0,0.6808
680.0,0.6562
682.0,0.6794
684.0,0.6587
686.0,0.6252
688.0,0.6707
690.0,0.6763
692.0,0.6662
694.0,0.6785
696.0,0.6997
698.0,0.653
700.0,0.6158
702.0,0.657
704.0,0.6678
706.0,0.6787
708.0,0.671
710.0,0.6853
712.0,0.6433
714.0,0.6633
716.0,0.6363
718.0,0.6786
