Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	948.3358	837.9813	3648.9172	1.0529086e-27	419.0	316.3242	1440.0	51.0	44.300823	0.10257168	47.47358	43.136295	370000	7.450581e-09	223.14786	-0.0025468701	-0.91366196	1.5823152	0.005623517	0.0016000001	79.0	467.5915513038635
37	1044.5444	701.16327	2859.6199	2.6391533e-09	421.85	328.43848	1440.0	51.0	45.005104	0.56791395	45.032616	32.049076	380000	-1.4901161e-08	127.84972	-0.004012961	-9.018768	1.5691361	0.007112542	0.00059999997	79.0	480.3572144508362
38	872.87006	935.7756	3019.279	3.5034696e-05	374.75	381.72363	1263.0	52.0	47.6965	0.011330055	47.95817	47.387196	390000	-1.4901161e-08	166.44437	-0.002344776	-3.2816277	1.5342441	0.013745963	0.00049999997	79.0	493.6238925457001
39	953.0584	776.32764	3387.874	1.7885549e-07	416.66666	354.399	1440.0	17.0	46.035187	0.112618715	46.040184	42.970985	400000	-2.2351742e-08	193.96625	-0.0021082894	-2.5206585	1.5736451	0.0041277995	0.00049999997	79.0	506.5309331417084
40	1031.8612	909.1882	3535.1807	9.391516e-24	451.3125	365.84042	1438.0	16.0	44.59528	0.36650905	44.61231	32.44595	410000	1.1175871e-08	162.30551	-0.0037625576	-0.13775444	1.5250567	0.00075796037	0.00029999999	79.0	519.3391125202179
41	763.92145	505.57767	1773.4668	70.59378	332.1111	208.00006	755.0	40.0	44.219193	0.46666557	44.244778	34.518955	420000	7.450581e-09	207.59677	-0.0026657889	-0.06397247	1.4403654	0.0020862138	0.0	79.0	532.3338785171509
42	1118.4769	785.0502	2707.5532	3.6928993e-24	457.4	314.6848	1025.0	19.0	44.18003	0.21525386	44.18906	38.16858	430000	0.0	113.55585	-0.0009612527	-11.346906	1.4142852	0.0040694335	0.0013000001	79.0	545.0486035346985
43	892.3775	728.81976	2675.3906	1.221574e-06	400.0	291.24792	1093.0	16.0	47.042458	2.9874468	47.432346	8.816918	440000	-1.4901161e-08	220.23325	-0.0051852358	-17.283123	1.4354222	0.012210345	0.0836	79.0	557.8220777511597
44	731.95496	518.6354	2188.2307	0.0	318.73077	225.35042	930.0	19.0	43.765984	0.8695795	43.81137	23.527246	450000	-1.4901161e-08	210.7941	-0.0018760278	-0.7930851	1.462608	0.008122641	0.0006	79.0	570.578607082367
45	798.38416	796.263	3351.434	0.0	324.4138	321.69418	1440.0	18.0	43.86153	0.17262472	46.38266	40.118603	460000	7.450581e-09	141.1049	-0.0050186776	-10.433481	1.5044756	0.032850895	0.00049999997	79.0	583.2762882709503
46	1030.8085	1123.6371	3637.1104	0.0	430.72726	465.5303	1440.0	19.0	47.00737	0.41200477	47.02796	37.16823	470000	0.0	140.62448	-0.0037734285	-1.1181355	1.5698407	0.0074627628	0.030000001	79.0	596.0307786464691
47	1069.6129	927.4797	3579.731	56.957134	454.54544	385.84958	1440.0	19.0	46.003433	0.15180935	46.010174	41.687065	480000	-7.450581e-09	156.11783	-0.0016877241	-0.13118935	1.498058	0.003070794	0.0012999999	79.0	608.8059520721436
48	1036.2015	745.4544	2658.797	6.691787e-06	438.6	337.3034	1341.0	73.0	45.674244	0.09044188	45.676777	41.68302	490000	0.0	125.33897	-0.002323527	-1.2843599	1.4895048	0.0020500883	0.0192	79.0	621.5415303707123
49	1637.5961	1083.4425	3596.392	284.76776	672.7143	452.79742	1440.0	115.0	46.774155	0.338825	46.78834	36.39317	500000	1.4901161e-08	97.68091	-0.0014940221	-0.39654636	1.4336594	-0.001775274	0.0151	79.0	634.5817193984985
50	859.3509	733.8236	3469.0884	1.3570428e-08	360.95834	302.83997	1369.0	18.0	47.37067	0.2833456	47.386276	41.57529	510000	-1.4901161e-08	147.35266	-0.0052544046	-1.2623138	1.3796756	0.0077448688	0.0136	79.0	648.8399169445038
51	957.25616	943.9058	3594.6077	0.0	416.66666	382.5587	1440.0	9.0	46.2332	0.2717169	46.246487	40.253864	520000	0.0	206.85526	-0.0020671058	-1.6563282	1.3222277	0.0013237526	0.0313	79.0	662.1791596412659
52	1012.1616	572.5576	2227.464	111.574715	426.8	217.62253	846.0	114.0	45.034092	0.747636	45.070644	27.951778	530000	7.450581e-09	156.37926	-0.0021837763	-2.126793	1.2901639	0.00724639	0.007	79.0	675.0775241851807
53	954.57947	836.59314	3206.4312	1.1397171e-07	415.7	317.298	1305.0	12.0	46.429478	0.27706814	46.44273	39.550694	540000	-2.9802322e-08	218.2568	-0.0023366362	-0.7620506	1.3059589	0.0094885435	0.2205	79.0	688.0338227748871
54	1771.245	1344.4213	3744.3674	134.89873	734.5455	556.9332	1440.0	45.0	45.572178	0.34034106	45.585167	34.415825	550000	-7.450581e-09	115.84161	-0.0022762492	-3.1335783	1.2993212	0.005622466	0.0012	79.0	700.9199891090393
55	1162.087	1099.033	3742.6501	0.0	476.1905	442.63782	1440.0	16.0	47.37078	0.53316253	47.394886	33.424824	560000	1.4901161e-08	111.39136	-0.0040142722	-0.16812515	1.2731612	0.027506346	0.0155	79.0	713.8715353012085
56	866.61414	863.5974	3326.9941	4.7147805e-27	400.56522	350.48016	1304.0	51.0	47.681988	0.31532723	47.696907	38.60091	570000	1.8626451e-08	338.4841	-0.0016765017	-31.71587	1.3116511	0.0031035799	0.0216	79.0	726.8663527965546
57	1171.2885	889.5147	3683.2505	58.9925	488.83334	337.79108	1440.0	91.0	41.948727	0.29606944	41.961	32.82033	580000	-4.4703484e-08	163.04561	-0.0047495645	-26.025267	1.2641182	0.00624619	0.0009	79.0	739.8435659408569
58	1125.3059	871.4593	3773.7656	56.958572	445.21054	330.53043	1440.0	19.0	47.16018	0.4877429	47.182407	33.870155	590000	0.0	97.17299	-0.0045215636	-3.230669	1.2140853	0.011416215	0.019	79.0	752.7808887958527
59	1321.4745	820.42566	3686.6687	401.83954	526.3158	329.9866	1440.0	137.0	48.9774	0.24739571	48.986996	40.53836	600000	7.450581e-09	97.51937	-0.00030655973	-0.009357452	1.1190306	-0.0005046175	0.0002	79.0	765.8758816719055
60	1154.9102	983.2291	3799.5154	1.09890664e-07	471.5625	385.71445	1440.0	12.0	49.024174	0.1606883	49.030243	43.364685	610000	-1.4901161e-08	146.71086	-0.0021609813	-2.836032	1.1093633	0.006482013	0.2442	79.0	779.0261404514313
61	744.3322	535.41614	2011.0791	1.5539232e-10	319.91306	239.42828	974.0	18.0	47.33547	0.22184996	47.34694	42.28898	620000	-7.450581e-09	232.23526	-0.002542153	-2.7886734	1.0979162	0.008217279	0.0378	79.0	792.6377770900726
