Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	162.67848	283.1205	991.8231	1.9e-39	382.0	430.31927	1440.0	19.0	15474.918	49588.746	742379.5	-0.07814182	10000	1.6763806e-08	2697971000.0	-0.05469855	-2697260000.0	2.9863172	0.8879994	0.23930001	1.0	10.661888360977173
1	155.42552	200.73401	727.5815	1.9e-39	659.1429	450.64505	1440.0	19.0	-24.781881	76.04267	9.663251	-1213.6721	20000	-1.8626451e-08	6671.374	0.2702576	-5599.489	2.9253097	25.991354	0.25530002	1.0	21.053276300430298
2	206.3829	354.465	1189.8378	3.2222174e-38	482.1875	498.9493	1440.0	19.0	-40.71473	96.72428	13.099352	-1408.3672	30000	-3.632158e-08	11692.686	-0.03613562	17536.223	2.891446	0.07711754	0.0118	24.0	32.01030135154724
3	252.26671	399.00925	1277.3268	2.5038872e-25	526.3158	410.95422	1440.0	19.0	-74.52919	222.0336	2.115249	-3316.2153	40000	2.6077032e-08	56284.383	0.2548008	-56039.977	2.961257	48.527855	0.2464	28.0	43.15193295478821
4	263.67465	358.9255	1100.4572	0.000107991684	419.6316	332.89548	1141.0	38.0	2.8151863	5.8134723	93.01918	1.2686664	50000	-5.9604645e-08	268.64624	-0.009606257	606.7716	3.0183997	10.210043	0.2317	34.0	54.34198212623596
5	199.30334	314.55005	1364.1891	9e-40	443.8	415.71655	1440.0	9.0	17.484526	14.668498	144.84358	2.167622	60000	-1.4901161e-08	397.4295	-0.06875332	-299.2819	2.8452911	-0.14851634	0.6528	79.0	66.73152709007263
6	233.29457	336.8657	1337.9042	0.0011243605	491.5	461.81613	1440.0	52.0	8.036784	7.1814065	126.03507	3.6363153	70000	0.0	169.38931	-0.024824947	1156178.1	2.8688846	-0.09680445	0.1046	79.0	78.99409103393555
7	460.63107	549.7551	1659.6588	0.0005182233	526.3158	323.89862	1230.0	92.0	104.3136	679.6502	17106.527	1.1549733	80000	-2.2351742e-08	470000.44	-0.009105311	-469499.28	3.669598	-0.04874208	0.0929	79.0	91.3111846446991
8	293.73785	360.95163	1082.0593	8.919815e-05	335.48148	181.63402	694.0	52.0	11727.571	1172103.0	117216180.0	-35.90268	90000	1.1641532e-09	1373963600000.0	-0.0010137971	-1373963600000.0	3.701044	-0.05778032	0.38099998	79.0	103.71489930152893
9	401.07187	576.4102	2005.7823	2.557228e-05	516.3684	378.94052	1440.0	53.0	3.5151978	1.713202	17.734478	0.31602746	100000	-5.9604645e-08	431.9179	-0.038155615	-105.613815	3.9021738	0.024175327	0.1921	79.0	116.07986497879028
10	552.29614	545.19586	1570.4403	0.003714078	613.1667	406.3059	1440.0	112.0	10.539003	5.461444	20.698544	1.2966636	110000	2.9802322e-08	320.28183	-0.038384065	-25.34436	3.8488512	-0.002440814	0.1776	79.0	128.28895926475525
