episode,steps,actions,episode_reward
1,424,218,120.65802503235771
2,110,59,30.84755660147541
3,1155,683,224.14499566339714
4,2254,1291,520.7059272143892
5,367,211,128.05922721999286
6,491,276,106.04646715171606
7,534,300,174.12239481369625
8,200,124,41.459137290853604
9,18,11,37.6644213267446
10,439,216,236.69392496136794
11,2303,1314,599.3225403196464
12,111,25,112.79797767243458
13,1381,757,373.5464965555502
14,213,123,45.31808218916999
15,481,177,125.96432893413804
16,899,405,250.63485203293664
17,246,103,62.48286756044238
18,984,459,256.5947506302289
19,350,1,177.40464230073837
20,1291,591,386.7868272287816
21,245,127,55.793063880892426
22,18,14,43.06802839488046
23,201,61,61.82952081450161
24,348,155,88.0139159216127
25,525,263,139.90944663209478
26,18,0,46.17945667449144
27,601,293,186.9629346718044
28,1297,740,267.7925897410487
29,2496,1497,644.5494728963969
30,1194,733,288.3326524384919
31,212,106,113.02470623318769
32,1038,641,242.1600553385315
33,495,239,218.95124821794988
34,491,268,108.41359892592389
35,333,186,133.94317707069126
36,51,0,76.6883665666464
37,410,219,112.49314454724947
38,2108,1152,574.1017570694629
39,627,346,151.816268672955
40,750,354,187.19329774229047
41,459,119,178.04849482961865
42,392,91,189.8348359012335
43,49,1,52.799345613678796
44,1228,583,360.32520301160065
45,50,0,69.04226718224596
46,113,13,57.23468004548468
47,50,2,22.556504519210527
48,202,0,76.55641931168884
49,2280,4,267.8198976085559
50,3338,511,964.3069612998632
51,597,0,303.2120438397361
52,435,0,171.52300407753873
53,201,0,82.34836809192971
54,847,0,479.5874170578499
55,200,0,78.64800415926344
56,678,0,418.8863634365253
57,815,0,535.5097636585093
58,161,1,208.31638351892678
59,196,0,99.58626433167238
60,56,0,24.76629350747359
61,51,0,65.37497868199627
62,158,0,107.77830810047153
63,243,0,92.69260435060703
64,433,1,198.602321527751
65,240,0,193.65573081850843
66,463,2,77.25377705276227
67,437,1,176.51294634569115
68,385,0,208.36110459665488
69,290,1,78.38582915915076
70,320,0,287.8473281583631
71,922,2,295.41216240756415
72,298,1,81.80606007209073
73,130,0,92.36310101866478
74,138,0,86.33952632402712
75,908,4,61.83179999140526
76,246,3,18.87345424751083
77,111,2,77.07686278602823
78,1657,5,142.26679589024673
79,120,3,82.02986514478961
80,19,3,20.992363581248515
81,1091,2,2.149442161147614
82,112,2,73.22530248978825
83,384,2,13.789470754356934
84,545,3,15.829575605925417
85,127,2,102.40789260866173
86,116,1,22.36242241622528
87,232,3,4.773402468558453
88,1561,6,85.40299238684383
89,199,3,2.928078317617197
90,702,3,312.23799914194103
91,18,1,37.83991472547157
92,246,2,16.920272532623947
93,994,3,140.127705371072
94,1414,5,102.0985487776507
95,487,2,126.3894164627682
96,140,3,50.72792694063369
97,245,3,35.693276332518764
98,300,3,78.83283081018915
99,420,3,14.15134662074885
100,2644,5,322.5863914586753
101,398,3,130.11724069121547
102,204,3,28.81034966083594
103,1281,3,19.437448788716612
104,199,2,75.63646286342403
105,784,2,28.673751179219167
106,325,2,34.087878285174554
107,1245,3,6.051573192940177
108,19,13,47.78292706558244
109,298,1,4.484043425253807
110,1291,6,22.547322233491645
111,296,3,19.447894056055524
112,18,16,31.502990435251405
113,618,2,68.71677300885297
114,140,1,101.52625691458996
115,367,2,45.43834200607766
116,50,1,70.73337288475392
117,19,15,31.38915748744602
118,449,5,29.625906030849237
119,515,2,15.71133598368708
120,716,1,15.52714603624322
121,1166,3,23.24645024746311
122,1501,1042,499.87860581777454
123,655,407,215.3556966594244
124,2474,284,230.42908647454752
125,200,3,13.61680047111976
126,1025,7,166.43265618473225
127,110,1,21.189296379984437
128,673,21,98.19217513634628
129,271,3,3.904666261083233
130,202,2,4.419152918196821
131,478,10,77.55220635714711
132,503,344,192.75065741235784
133,252,169,116.8360085095836
134,139,21,98.15772210772268
135,200,42,106.52104099481751
136,329,42,278.05620760612
137,473,309,101.40781710701579
138,515,336,100.18695458408028
139,1397,943,370.66560316656177
140,296,202,98.15813791380143
141,586,400,185.45185327086367
142,1578,147,61.594124390541936
143,458,1,12.865957042683608
144,424,3,6.0949976185163
145,341,34,234.25039617805245
146,313,2,23.781888941874993
147,1939,6,30.655546443903074
148,643,4,11.455650680121131
149,652,17,126.46386305010512
150,1373,2,25.335787837292884
151,24,5,11.187360033842218
152,157,48,103.53469811892074
153,721,383,342.8639623481196
154,357,231,150.7457581945934
155,383,224,126.20899552539963
156,137,1,116.86574076743491
157,2526,1193,988.5670422666507
158,943,467,234.21258394235224
159,337,185,321.8104991080616
160,1011,505,242.91000804575276
161,614,300,218.98216110043506
162,19,16,29.153551175296663
163,493,267,127.2293640164572
164,548,286,407.5270013413887
165,19,14,12.734201442050276
166,1056,596,227.08171551536506
167,200,110,54.57143839041844
168,455,248,182.69666844724043
169,729,98,289.9184682226597
170,394,2,320.29122014111584
171,680,131,309.98513523781696
172,963,166,474.0459651127238
173,489,0,389.887903084661
174,51,1,99.21348181603669
175,350,73,202.69581853865003
176,100,2,197.1381129961252
177,2833,501,1272.749557703091
178,50,0,91.798226796214
179,838,92,421.9267644429883
180,240,1,113.73026652639098
181,450,36,241.48174663104004
182,635,33,419.1152748346894
183,1198,240,522.2594292887142
184,1708,201,741.7319562668993
185,706,127,337.96050456093667
186,513,2,224.65861200258746
187,201,55,52.4436394723925
188,1331,189,596.5315221064492
189,240,1,176.64901655950635
190,141,0,57.9575825007052
191,154,1,89.78543168974073
192,264,2,196.06599822376447
193,736,1,323.93448663933896
194,140,45,36.1636891826094
195,1277,318,359.1423219193299
196,575,35,282.61349095328006
197,961,312,259.69898522673793
198,50,1,68.31179278016559
199,793,286,189.8863642448868
200,210,2,128.09503762161756
201,1123,75,550.6434224784814
202,602,104,196.22282218681744
203,356,152,85.78085034692937
204,270,72,145.4353270653902
205,344,2,240.4353045256759
206,373,1,238.5547789898164
207,2692,952,976.215142115496
208,1319,329,599.3142732614408
209,138,55,35.79695523015408
210,139,1,70.82403725568223
211,250,106,67.79810677226489
212,980,521,253.03658727219343
213,498,294,100.46537535604736
214,241,144,50.98207717864782
215,261,125,91.89504736743983
216,410,193,139.81829859297758
217,4,1,1.6222671773170223
218,559,279,177.55584562148428
219,458,279,115.36647130532089
220,220,119,82.00542502155776
221,19,1,50.88501024627144
222,660,336,210.8414385496983
223,297,174,63.53897043655058
224,375,185,114.61843559540628
225,740,446,221.93423191205122
226,903,572,221.29233183294141
227,408,276,86.1021608462279
228,416,188,245.96665730492174
229,455,320,145.0281002567438
230,424,279,148.9949006535395
231,746,472,233.7015931189886
232,898,634,236.18753568074996
233,266,183,104.35454140248557
234,414,286,189.31654323988678
235,1742,1137,578.9851242994289
236,492,184,250.09355920905077
237,160,111,76.49138329132582
238,246,188,49.28657260325187
239,201,155,40.327324990824806
240,180,74,147.41645852822967
241,477,312,191.5242219481646
242,203,150,42.19069091648647
243,163,118,81.26315452017644
244,643,478,192.00555902271014
245,241,191,49.44721694115475
246,180,71,142.2757437371792
247,1955,1513,503.9093833178223
248,347,236,122.10612637691519
249,495,395,99.0868637725496
250,1128,881,265.4246928912796
251,385,172,364.17510422038623
252,339,237,148.35736638639204
253,1041,696,383.05154840968277
254,1124,843,390.2834482209701
255,410,314,84.7128551105803
256,704,476,332.1741823263627
257,889,694,204.32192959809103
258,51,2,82.58119585566413
259,349,265,129.21933932389157
260,78,3,139.87921631021896
261,260,198,55.33195707850776
262,297,234,58.740310524236435
263,141,106,47.27063976173751
264,345,231,136.1535773283114
265,777,530,420.0351433049237
266,471,374,123.89671021387014
267,492,388,104.1634075337228
268,322,255,159.09984247810266
