Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	337.15692	262.54358	822.6375	7.2e-39	384.22726	257.58667	987.0	72.0	2181.4753	22109.08	259915.89	-0.12737386	10000	7.450581e-09	493529500.0	-0.0100745335	-493520480.0	1.5606579	16.277359	0.15810001	77.0	12.936240673065186
1	642.3207	525.3824	1532.8633	1.42e-38	490.29413	397.35327	1440.0	52.0	5.3398623	5.0234456	52.418026	0.6977728	20000	1.8626451e-08	1007.151	-0.001143273	-376.87628	1.5115565	0.0012643164	0.009	79.0	25.735714435577393
2	469.12415	345.61697	1342.9656	1.0754467e-14	548.8	387.63748	1440.0	165.0	17.390865	7.6476493	148.54405	2.3730328	30000	7.450581e-09	535.3392	-0.002474036	-62.47274	1.4658968	0.003810335	0.074200004	79.0	38.21001648902893
3	501.45563	349.31363	1216.1759	2.5886563e-22	555.55554	408.32806	1440.0	105.0	15.354505	6.630038	39.18719	1.1485753	40000	1.4901161e-08	496.6364	-0.002575364	-48.829517	1.5035236	0.0026295742	0.0343	79.0	50.652963399887085
4	265.41995	276.55295	712.3363	5.877844e-06	571.6667	505.03275	1440.0	10.0	13.672798	17.705584	296.85257	-9.148486	50000	1.4901161e-08	426.03918	-0.0053030197	-87.63754	1.4234098	0.007613603	0.12830001	79.0	63.33480978012085
5	377.44067	357.00424	904.80695	1.9e-39	536.875	428.26974	1440.0	1.0	6.7963243	5.0558987	61.71029	2.1559887	60000	3.7252903e-08	539.48914	-0.002154015	-88.94303	1.5571768	0.004712522	0.056100003	79.0	76.14564108848572
6	709.97076	425.25446	1428.591	1.4783908e-23	610.0	358.4829	1440.0	98.0	13.325906	4.011784	32.15245	1.0798948	70000	-2.9802322e-08	602.31067	-0.0021144412	-166.03174	1.4422704	0.0012605158	0.0251	79.0	88.45120930671692
7	528.2984	358.15433	1254.3312	1.26e-38	454.54544	359.2188	1440.0	4.0	20.426907	11.221686	47.016483	-10.067636	80000	-5.9604645e-08	466.30847	-0.0024819747	-37.245224	1.2621746	0.0022998736	0.0252	79.0	101.17451620101929
8	427.0439	295.8992	973.0745	2.3113474e-26	405.56522	233.94496	794.0	19.0	19.062159	16.461832	55.22996	-3.3045626	90000	-1.4901161e-08	460.62408	-0.0021538958	-66.2822	1.4285481	0.0007174686	0.0627	79.0	113.52478837966919
9	239.94075	224.63321	616.56586	7.1e-39	430.42856	440.27725	1440.0	52.0	17.532013	13.317689	46.65476	-4.312666	100000	3.7252903e-08	467.97287	-0.0026082695	-132.4851	1.4218018	0.0043107616	0.1072	79.0	125.62680268287659
10	299.0662	278.86176	716.4498	1.64e-38	352.73077	212.53554	1055.0	18.0	15.643475	12.033949	38.66908	-5.140213	110000	1.4901161e-08	479.1065	-0.0016067922	-7.7212677	1.4228483	0.001026138	0.0231	79.0	137.80272030830383
11	310.61444	299.69998	1173.0925	1.9e-39	454.54544	429.59683	1440.0	18.0	11.177706	9.4423275	32.282883	-4.6873817	120000	-1.0244548e-08	421.52228	-0.001761642	-13.771591	1.5161631	0.0034859027	0.083399996	79.0	150.03992748260498
12	359.25314	293.81934	823.528	5.2e-39	350.03705	228.05026	937.0	52.0	14.844262	7.3032503	30.698439	0.9602281	130000	5.2154064e-08	621.88055	-0.0020080525	-30.093613	1.49827	0.0021289536	0.0138	79.0	162.18056869506836
13	343.50522	279.44272	827.4279	3.342214e-32	542.38464	404.31796	1186.0	51.0	14.984203	7.422465	31.48527	3.5903463	140000	2.2351742e-08	370.55466	-0.0021946803	-51.80632	1.5388359	0.0022028426	0.0739	79.0	174.3486135005951
14	216.84682	291.41638	994.45135	2e-39	368.57144	350.85724	1294.0	20.0	12.445828	15.406966	86.1821	-6.771255	150000	0.0	467.77673	-0.0023003966	-115.91173	1.5488986	0.00284987	0.18270001	79.0	186.52873301506042
15	265.07132	272.84708	656.0194	1.9e-39	416.66666	234.71768	915.0	19.0	14.062273	8.3274765	30.48368	-1.5407068	160000	-2.2351742e-08	429.21423	-0.0018752888	-54.62422	1.5150833	0.0028274774	0.0839	79.0	198.78116416931152
16	253.138	236.42102	541.9852	5.9558975e-35	661.7273	393.80893	1440.0	144.0	8.448166	10.175277	30.953535	-5.7398467	170000	7.450581e-09	233.75636	-0.002236195	-6.4009857	1.598029	0.001455252	0.018099999	79.0	210.89887022972107
