Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
48	828.4912	597.5278	1993.5538	66.39861	659.7273	499.71848	1440.0	113.0	18.933664	14.835753	45.664738	-33.57191	490000	-1.21071935e-08	77.26619	-0.018094432	-3.9963284	0.08047259	0.11158995	0.10700001	1.0	537.5442352294922
49	647.02783	394.93387	1510.4694	56.345455	697.63635	471.22244	1440.0	204.0	18.161448	19.217916	51.333862	-112.27485	500000	0.0	156.97682	-0.006746215	-73.60089	0.03617105	0.109111905	0.0829	1.0	548.0668971538544
50	818.0947	630.62964	2512.2607	56.997948	462.65	320.11893	1278.0	19.0	30.387888	8.823357	51.588997	-28.774979	510000	-4.284084e-08	128.46759	-0.04159002	-3.7847843	0.07425919	0.13992578	0.1815	1.0	558.6361265182495
51	1090.5297	697.61145	2626.9138	278.99573	666.6667	378.63962	1397.0	208.0	28.438156	9.85205	49.037045	7.256474	520000	1.4901161e-08	99.56966	-0.038896345	-11.683712	0.081069335	0.080996886	0.26049998	5.0	569.2246396541595
52	810.2697	661.2899	2488.1875	3.508135e-08	473.0476	346.7812	1305.0	93.0	29.641062	10.919777	51.327793	-31.649363	530000	0.0	127.14698	-0.017998703	-6.190239	0.04977339	0.24431753	0.28820002	1.0	579.7507572174072
53	549.6206	547.12415	2300.284	4.004309e-27	282.5625	273.98312	1086.0	19.0	34.14386	8.53545	55.143036	15.074739	540000	2.2351742e-08	172.90285	-0.0066613536	-3.6075974	0.10348728	0.13294315	0.0854	1.0	590.2370476722717
54	786.075	477.4935	1707.5403	152.99794	509.07144	378.13763	1440.0	51.0	29.140526	17.994339	51.242123	-209.02374	550000	1.8626451e-08	162.1565	-0.015457715	-74.252045	0.028577706	0.39018434	0.5626	1.0	600.7327654361725
55	750.4196	562.02325	1684.6299	12.590574	416.66666	311.7881	975.0	51.0	31.544981	10.071596	55.44687	5.031002	560000	-2.2351742e-08	141.53653	-0.005142456	-6.5303974	0.08593789	0.33606845	0.5973	1.0	611.2459263801575
56	703.61646	624.9857	2220.4622	54.00005	404.05264	411.27127	1440.0	19.0	33.71266	8.671701	56.724056	20.265766	570000	-2.2351742e-08	81.68413	0.0074966475	-0.71097183	0.027653683	0.47386593	0.7177	1.0	621.8825294971466
57	1079.73	768.7082	2264.555	28.823748	819.7778	522.72784	1440.0	17.0	26.062584	11.591568	43.408306	-43.429516	580000	2.2351742e-08	44.2303	0.017389072	-4.0815673	0.0031012266	0.45457706	0.847	1.0	632.3567996025085
