Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
54	139.72392	189.76848	571.3928	1.9e-39	459.52942	273.12054	1007.0	19.0	5.239998	0.54739475	18.422104	2.698453	550000	-5.9604645e-08	29.912586	0.026209101	-0.034860134	0.08808918	0.16644205	0.2201	1.0	580.2027006149292
55	121.783394	165.34428	536.9698	1.4e-38	454.54544	336.33786	1440.0	26.0	5.3118057	0.5374389	22.892305	2.766343	560000	2.9802322e-08	28.392729	0.025622025	-0.6428251	0.07195613	0.16393383	0.2171	1.0	590.5548737049103
56	98.134895	174.4162	767.6676	1.9e-39	311.8095	295.2359	1440.0	19.0	5.0053463	0.3399436	9.300393	2.6457584	570000	-2.9802322e-08	26.06798	0.028269976	-0.03996277	0.07336502	0.15440875	0.216	1.0	600.9330897331238
57	236.66376	281.16202	739.15576	1.44e-37	868.6667	543.0779	1440.0	68.0	4.9069986	0.32270125	9.512704	2.554411	580000	1.1920929e-07	24.27079	0.027280137	-0.108347416	0.070375785	0.12816142	0.2121	1.0	611.1580510139465
58	112.40291	233.0068	830.87177	9.7e-39	410.6316	449.69464	1440.0	19.0	4.718431	0.47860748	25.325945	2.4863515	590000	2.9802322e-08	26.425274	0.023069039	-0.7470703	0.05153965	0.10837016	0.2081	1.0	621.5913276672363
59	187.69756	266.50806	705.0942	1.07e-38	714.2857	482.79404	1440.0	107.0	5.13439	0.49773562	9.577908	2.6688728	600000	-7.4505806e-08	27.575245	0.01683554	-0.14064837	0.04553502	0.08025569	0.20570001	1.0	632.0226354598999
60	153.79932	183.19615	592.7413	5.36e-38	528.0625	315.692	1117.0	29.0	5.202046	0.35726526	6.6588683	2.7083826	610000	4.4703484e-08	26.941677	0.001404345	-0.15646791	0.03929776	1.439761	0.097899996	39.0	643.322163105011
61	126.816444	192.43639	719.3953	5.2e-39	488.55554	425.33023	1440.0	19.0	5.022521	0.54861647	16.953321	2.5264282	620000	-8.940697e-08	26.78923	-0.007527843	-0.4692583	0.04534196	-0.013897648	0.0323	79.0	655.6075506210327
62	97.88279	113.66714	405.09155	7e-39	383.08	303.51593	1126.0	70.0	5.011765	0.36656588	9.561274	2.7314165	630000	-1.4901161e-08	24.639347	-0.0016861409	-0.11193848	0.054650553	0.029565979	0.008400001	79.0	667.9316289424896
63	127.526344	219.63414	776.9695	2.19e-38	476.1905	453.94467	1440.0	18.0	4.844699	0.29433128	9.822879	2.6658297	640000	-2.9802322e-08	28.015665	-0.0013249367	-0.10357618	0.04156339	-0.024709871	0.0061	79.0	680.2034931182861
64	134.80096	236.45384	762.11957	1.9e-39	541.0	478.57608	1440.0	19.0	5.177072	0.7188416	20.431393	2.7780678	650000	-2.3841858e-07	27.61633	-0.010678217	-0.8883009	0.056622624	0.01629997	0.0916	79.0	692.5093369483948
65	94.960434	165.40303	650.3326	6.65e-38	381.73685	333.41043	1350.0	19.0	4.572777	0.73595333	22.399797	2.547827	660000	4.4703484e-08	25.875072	0.0063934326	-0.28800535	0.052414127	8.896818	0.21630001	7.0	703.0451686382294
66	79.84557	123.62513	447.89536	1.8e-39	361.0	326.49362	1440.0	18.0	4.7636547	1.0200164	25.003273	2.7562652	670000	-1.4901161e-08	22.810362	0.0018006861	-0.40772772	0.028187618	6.349338	0.0167	14.0	713.652238368988
67	112.3499	177.43513	654.5995	1.9e-39	500.0	451.30832	1440.0	17.0	4.094475	1.2511209	21.831287	-0.08030162	680000	0.0	22.468056	-0.020588532	-0.22618413	0.044923067	-0.0023938976	0.1267	79.0	725.8737030029297
68	93.47264	114.402534	328.98276	5e-40	533.06665	410.5019	1440.0	5.0	3.885022	0.91198593	23.18315	1.882094	690000	4.4703484e-08	20.159496	-0.008732662	-0.19361472	0.034691043	-0.026179664	0.0218	79.0	738.0945656299591
69	60.463665	56.324142	161.99966	7.1e-39	261.41666	237.31694	836.0	18.0	3.778926	1.2877129	24.919199	-0.07700076	700000	0.0	22.38194	-0.017741278	-0.3047688	0.02753702	-0.008098804	0.13190001	79.0	750.2663176059723
70	252.92007	293.84692	816.0474	7.63e-38	849.4	481.8658	1440.0	143.0	3.9498343	0.6552081	5.088953	1.9084344	710000	-4.4703484e-08	31.911587	-0.0033497363	-2.4060192	0.03697122	-0.042152863	0.1301	79.0	762.5854852199554
71	114.96792	193.09854	685.6471	8e-40	434.78262	340.90826	1257.0	8.0	5.371457	0.6662591	20.877724	2.446763	720000	-4.4703484e-08	27.77604	-0.0009785593	-0.15962315	0.04798742	-0.03630841	0.089	79.0	774.8137264251709
72	158.14977	217.35823	751.3694	3.06e-38	583.3125	298.37094	1212.0	219.0	5.1249814	0.61904466	15.204047	2.4410584	730000	-7.4505806e-08	35.78866	-0.011095107	-0.33398008	0.06210766	0.039028965	0.1137	79.0	787.098286151886
73	110.629234	141.49522	412.20728	1.9e-38	529.5	405.08548	1440.0	51.0	5.396686	0.8557361	26.361198	2.4407861	740000	-1.1920929e-07	26.707178	-0.011317447	-2.223011	0.0420082	0.003786536	0.0448	79.0	799.3710815906525
74	84.1844	136.13857	516.261	1.33e-38	403.52173	353.41623	1432.0	19.0	4.228409	1.0156022	24.623274	1.8342792	750000	-2.9802322e-08	21.515934	-0.0047896653	-0.2984922	0.047774393	-0.0015120058	0.0213	79.0	811.6705737113953
75	215.19878	301.1928	936.51465	1.11e-37	714.2857	513.5445	1440.0	114.0	4.180415	0.5305698	12.120991	1.8045615	760000	-7.4505806e-08	39.15238	-0.008379564	-3.5155602	0.044529915	-0.030557172	0.1663	79.0	823.9219143390656
76	145.20242	217.00725	672.1634	1.45e-38	542.875	303.194	1308.0	57.0	5.8598294	0.77641803	26.433847	2.390448	770000	2.9802322e-08	30.026417	-0.0077032596	-0.28257942	0.052648842	0.015942983	0.0976	79.0	836.2221791744232
77	184.90533	237.28322	660.48914	7.4e-39	637.5	487.8836	1440.0	53.0	5.2442837	0.7764596	28.69423	2.4117904	780000	0.0	30.224426	-0.008513778	-0.26882744	0.05505763	0.01900892	0.0389	79.0	848.4259376525879
78	105.79212	157.43068	533.62036	1.45e-38	493.77777	352.8148	1440.0	102.0	5.4835443	1.510352	27.02425	2.4686525	790000	-2.9802322e-08	26.308353	-0.008761868	-3.0436172	0.03601123	0.017369613	0.030000001	79.0	860.6220376491547
79	108.5302	186.18199	619.7927	3.7e-39	434.78262	396.1392	1376.0	3.0	4.0815487	1.0708544	18.974936	-0.05633029	800000	-4.4703484e-08	28.63615	-0.0046242923	-0.39921808	0.041004967	0.013805352	0.0359	79.0	872.8752992153168
80	119.54622	160.85927	477.58698	2.34e-38	598.75	448.12003	1440.0	112.0	4.1691427	0.8662604	19.423819	2.2735586	810000	7.4505806e-08	21.734934	-0.0075945407	-0.40914226	0.060141884	-0.008566779	0.1331	79.0	885.207282781601
81	123.10663	153.70236	452.17935	1.8e-39	439.14285	290.3048	978.0	18.0	4.246099	0.9860619	19.976242	2.2592347	820000	-1.4901161e-08	32.1966	-0.0045116246	-1.1678739	0.04829053	0.022052191	0.0251	79.0	897.5973737239838
82	133.2895	191.34863	656.9459	2.07e-38	598.3333	410.01773	1440.0	98.0	4.746757	0.96716905	25.068228	2.4595683	830000	-1.4901161e-08	26.325909	-0.005015254	-0.41928244	0.041928798	0.01074316	0.057600003	79.0	909.9057378768921
83	112.471634	204.98972	789.5632	5.2e-39	384.6154	320.4293	1308.0	51.0	4.7771564	0.71779203	14.999287	2.3518288	840000	4.4703484e-08	33.532406	-0.0015956163	-0.79223204	0.03352391	-0.041689016	0.1532	79.0	922.2673478126526
