Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	232.1753	271.2905	876.13654	2.1519707e-10	501.10526	441.13977	1440.0	10.0	3529.5164	7070.4067	98674.305	-0.12737386	10000	1.44355e-08	62381064.0	-0.035014585	-62012150.0	1.306555	-0.07035928	0.686	79.0	12.838045835494995
1	216.6937	232.36952	870.03613	3.258498e-07	479.6316	310.7421	1440.0	113.0	108.66185	283.25198	5022.5864	1.7908046	20000	6.519258e-09	90114.59	-0.05213257	-87689.02	1.2822986	163.84467	0.97290003	73.0	24.877490043640137
2	568.1986	511.11606	1600.8872	2.8582876e-06	549.5333	415.31335	1273.0	19.0	13300.064	425819.34	22384384.0	-178.70592	30000	9.313226e-10	181498130000.0	-8.274452e-05	-181498130000.0	1.4936522	0.7343978	1e-04	3.0	35.320043087005615
3	468.31934	448.14096	1321.374	3.7296065e-08	666.6667	471.5731	1440.0	15.0	2.7506316	2.6110532	33.705963	0.16703482	40000	0.0	259.03864	-0.011881486	1.3855228	1.7429186	0.0052078967	0.20390001	79.0	47.52604866027832
4	409.5769	447.93448	1790.351	1.0460968e-06	476.64285	386.14832	1440.0	44.0	2.6901462	1.2911556	22.871418	0.17564742	50000	-2.9802322e-08	352.34216	-0.008621059	-15.728855	1.7481685	0.014000528	0.1501	79.0	59.928592920303345
5	336.47772	377.62173	1144.9727	8.8980244e-08	487.94116	308.29083	1206.0	53.0	3.0590675	1.2214103	15.680065	0.1394741	60000	0.0	212.44049	-0.0093765445	-23.200832	1.7498286	0.01720852	0.1594	79.0	72.19633150100708
6	215.31871	249.55956	1032.8346	3.045277e-07	306.96	277.86954	1255.0	18.0	4.674784	2.5510464	25.137434	0.62168545	70000	1.4901161e-08	217.69739	0.110846385	-16.264585	1.7126065	6.158293	0.4154	64.0	84.12546706199646
7	326.77313	306.51337	1172.3688	3.7392635e-07	526.3158	424.2575	1440.0	39.0	5.2904587	4.2702065	48.480274	0.117705405	80000	-1.4901161e-08	171.17517	0.115169376	-7.119274	1.6849332	211.82721	0.4525	8.0	94.61044836044312
8	215.81589	264.17688	960.2119	3.140721e-08	372.92307	343.9473	1336.0	12.0	5.01716	2.6047213	37.420643	0.1173743	90000	-1.4901161e-08	122.126564	0.17830855	-14.663418	1.6736585	91.23581	0.34	3.0	105.04382562637329
9	240.06572	240.0796	834.3198	8.636983e-08	369.72	341.359	1440.0	19.0	6.915127	3.635618	39.233482	0.1226673	100000	-1.4901161e-08	125.004364	0.18454625	-3.4538593	1.5442231	59.297073	0.5477	4.0	115.4516053199768
10	248.07263	214.51747	623.3492	1.4606446e-06	486.94116	307.16782	1060.0	19.0	7.0322733	4.4635897	74.1509	0.10294369	110000	0.0	99.209366	0.13745573	-2.0617867	1.3615165	44.45883	0.5972	6.0	126.03495502471924
11	284.62766	303.80957	943.73553	6.3599606e-07	476.1905	345.37787	1440.0	112.0	6.838215	3.2404542	47.973503	0.09641762	120000	5.9604645e-08	116.74713	0.16808432	-11.485507	1.3013941	18.206123	0.53610003	6.0	136.5386302471161
12	277.11914	263.64548	883.66736	3.4940524e-07	488.13333	301.5809	1277.0	113.0	9.3494	6.120457	71.54309	0.0997387	130000	-1.4901161e-08	95.23178	0.09413054	-7.7134266	1.0772821	0.3723831	0.4333	1.0	146.96313309669495
13	303.42834	275.92468	977.1439	2.1822373e-06	616.73334	470.21136	1440.0	23.0	8.690807	3.04546	53.165863	0.10129699	140000	1.4901161e-08	67.375244	0.14696948	-0.9584465	1.098506	17.422764	0.5454	1.0	157.36387300491333
14	170.10678	215.75603	882.0833	1.4525595e-07	430.0	304.13123	1440.0	18.0	9.056979	3.2680702	40.301178	1.126744	150000	1.4901161e-08	66.17495	0.13515301	-2.1953573	1.0617248	20.402626	0.5852	1.0	167.8260200023651
15	279.1142	242.38005	631.6143	3.1263355e-07	526.3158	323.2838	962.0	52.0	8.907466	4.1467137	45.358902	0.10226409	160000	2.9802322e-08	88.926796	0.14980951	-0.7163744	1.0265362	56.87559	0.577	3.0	178.33996891975403
16	315.38596	312.00415	1171.4537	1.6060825e-07	558.8	388.8378	1440.0	51.0	8.975698	3.7481139	44.7538	0.10124938	170000	2.9802322e-08	101.36536	0.16824794	-4.11322	0.99825567	44.5615	0.52540004	2.0	188.90678453445435
17	371.06223	340.7591	1111.9636	3.4107933e-07	483.94446	279.76923	1082.0	115.0	12.128657	5.999287	64.9669	0.10449661	180000	2.9802322e-08	155.27454	0.13237093	-11.966879	0.8074541	48.479214	0.43789998	1.0	199.32757902145386
18	628.18115	421.9092	1062.7537	1.4289828e-06	1036.125	328.55075	1440.0	431.0	11.137861	2.8439746	31.02051	0.10632916	190000	-1.4901161e-08	86.88449	0.18735856	-1.9216576	0.8185873	4.541756	0.6079	1.0	209.7595887184143
19	319.47137	361.34854	1310.477	2.4617986e-08	454.54544	400.08066	1440.0	19.0	11.973171	5.909288	65.235466	0.10705194	200000	2.9802322e-08	134.7555	0.1630518	-8.470071	0.7704262	13.577351	0.5871	1.0	220.08747625350952
20	368.6514	360.8473	1183.9564	8.858596e-25	401.05	261.342	960.0	14.0	14.420608	4.447638	45.14378	0.10984559	210000	2.9802322e-08	205.32883	0.012487881	-18.193237	0.6492721	0.08039729	0.29839998	1.0	230.5324366092682
21	499.2994	553.9036	2016.4083	1.1135833e-15	529.1177	366.09708	1440.0	19.0	18.679361	4.1180086	50.648308	0.1137162	220000	1.4901161e-08	211.33347	0.024585914	-3.3734398	0.4101352	0.11442788	0.2301	1.0	240.94157671928406
22	420.7046	431.58917	1622.1075	1.1222282e-17	371.95	265.36664	1126.0	19.0	18.872227	4.040414	35.266613	0.114855185	230000	-2.9802322e-08	231.95831	0.022170976	-8.540043	0.29430014	0.1142022	0.1459	2.0	251.43613123893738
23	629.80884	528.68176	1783.1777	2.8896093e-07	526.3158	401.4344	1440.0	114.0	22.586512	4.028951	32.814816	0.11693215	240000	-5.9604645e-08	281.7346	0.008790173	-4.4818306	0.16169041	46.81621	0.074099995	2.0	261.8150475025177
24	772.14636	813.79474	2342.4895	6.796827e-32	658.5	478.22107	1440.0	39.0	22.322632	3.6073942	41.07368	0.12227674	250000	-1.4901161e-08	260.43195	0.005242374	-1.7990551	0.1354683	9.666364	0.0563	7.0	272.4045059680939
25	421.9796	361.45947	1236.7666	5.998061e-07	349.05554	237.89061	926.0	28.0	23.029966	4.56542	33.68633	0.12166627	260000	-2.9802322e-08	236.95973	0.0019935183	-3.4080791	0.116933	2.6619391	0.0457	6.0	282.9241256713867
