Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	255.16734	180.97107	559.7809	5.3553126e-38	490.41177	275.7173	1045.0	18.0	3747.4775	71823.09	2438328.2	-0.06173914	10000	2.7939677e-09	5172601000.0	-0.0017288327	-5172474400.0	1.6957165	45.585415	0.0323	1.0	21.970019102096558
1	279.873	225.63142	659.8015	5.2e-39	459.8421	294.99442	1210.0	19.0	-1.2194918	4.2097416	1.3184878	-138.49904	20000	-8.381903e-09	1126.2659	0.0113373585	-59.76361	1.5628526	0.22290227	0.1264	1.0	43.34104132652283
2	218.8368	197.31337	579.79144	1.9e-39	412.21054	360.13544	1440.0	17.0	7.95843	259.84793	25989.71	-128.74532	30000	5.820766e-10	68339.74	-0.0005763029	-67481.32	1.5575286	0.13112353	0.1046	39.0	70.54842972755432
3	245.70778	191.17964	539.80365	2.6740196e-34	416.66666	368.03644	1440.0	19.0	4.7759967	9.862831	210.81131	-307.70798	40000	-3.7252903e-09	926.22253	-0.0038080951	2516.881	1.5508704	2.164113	0.0271	5.0	92.49571800231934
4	188.49104	215.14398	499.82254	1.2059002e-37	546.7143	507.5377	1440.0	51.0	7.892753	33.141254	825.0706	-24.457682	50000	-9.313226e-10	1711.6527	-0.0004112022	-1162.7474	1.5425782	0.1994181	0.00090000004	7.0	114.69886064529419
5	183.24487	188.61868	499.79556	1.5987304e-29	473.1111	504.6617	1440.0	18.0	-0.389339	2.7174723	157.98236	-29.646542	60000	-1.8626451e-09	654.5232	0.00012983568	-21.67736	1.5756941	0.10661376	0.0011	1.0	136.02991437911987
6	269.3401	188.24243	519.8002	4.8998757e-23	436.8421	384.23022	1440.0	19.0	1.0083764	2.7545924	36.045544	-19.746737	70000	-1.3038516e-08	939.91907	-6.620819e-05	-60.083504	1.6010704	0.15187027	0.0005	1.0	157.48495483398438
7	184.52567	198.85344	559.7895	1.9e-39	384.6154	336.95163	1440.0	19.0	3.500021	6.1187816	138.78174	-15.592286	80000	-5.5879354e-09	652.5383	-0.0034415703	-55.116165	1.5355155	0.11828831	0.00040000002	3.0	179.11422324180603
8	232.59698	172.02087	479.78387	2.3577826e-26	582.5455	430.1916	1440.0	52.0	3.0876188	40.646004	107.83437	-2085.9612	90000	-9.313226e-10	2007.6642	0.0020817975	-1664.2903	1.53251	15.510351	0.1391	2.0	200.67873620986938
9	262.7185	168.41518	479.8229	2.5610966e-22	436.85715	304.85175	1417.0	96.0	13.025148	401.07782	32682.896	-11.122456	100000	-1.3969839e-09	161394.58	0.0014706037	-160952.08	1.5526289	132.63268	0.117300004	2.0	222.30777502059937
